,Year,CO,NO2,Ozone,SO2,Lead,PM10,PM2_5,State
0,1999.0,2.75,0.0,0.07355555555555555,5.6,0.0,33.25,0.0,IA
1,2000.0,3.35,0.0,0.07289999999999999,3.1428571428571432,0.0,27.33333333333333,10.583333333333334,IA
2,2001.0,3.25,0.0,0.06839999999999999,1.8333333333333333,0.0,27.272727272727273,11.346153846153848,IA
3,2002.0,2.05,8.5,0.071,2.4285714285714284,0.0,25.615384615384613,10.669230769230767,IA
4,2003.0,1.95,9.5,0.06718181818181818,2.5,0.0,24.857142857142854,11.153846153846152,IA
5,2004.0,2.15,8.0,0.06136363636363638,3.5,0.0,23.538461538461537,10.118181818181819,IA
6,2005.0,1.6,7.5,0.07145454545454545,3.1666666666666665,0.0,25.69230769230769,12.238461538461538,IA
7,2006.0,1.4333333333333331,9.5,0.06563636363636363,2.0,0.0,26.09090909090909,10.314285714285713,IA
8,2007.0,1.1666666666666667,9.0,0.0710909090909091,2.333333333333333,0.0,26.181818181818183,11.953846153846154,IA
9,2008.0,0.9666666666666668,8.5,0.059909090909090926,1.0,0.0,22.83333333333333,10.60714285714286,IA
10,2009.0,1.0,8.0,0.06081818181818183,1.0,0.0,21.076923076923077,10.261538461538462,IA
11,2010.0,0.8666666666666667,8.5,0.06436363636363639,0.3333333333333333,0.26,23.23076923076923,11.269230769230768,IA
12,2011.0,0.7000000000000001,7.5,0.06427272727272727,1.5,0.08,22.41666666666667,10.37142857142857,IA
13,2012.0,1.2666666666666666,6.0,0.07100000000000004,1.5,0.2,24.72727272727273,9.66923076923077,IA
14,2013.0,1.0666666666666669,6.0,0.061545454545454535,1.0,0.13,21.33333333333333,9.471428571428572,IA
15,2014.0,0.7666666666666667,6.0,0.06218181818181818,1.4285714285714286,0.1,21.25,9.4,IA
16,2015.0,0.8000000000000002,5.0,0.06045454545454545,0.8571428571428571,0.07,20.0,8.415384615384616,IA
0,2016.0,0.7139398091684221,4.5994599318519445,0.062307127942947696,0.9556669985111288,0.09888605890967404,20.665438953603246,9.025128851553589,IA
1,2017.0,0.0,0.0,0.04190823284009024,0.006280928295405067,0.06679737249408893,4.796155944963721,8.19218834090673,IA
2,2018.0,0.0,0.0,0.030173283202294336,0.0,0.042976764134210275,5.171425441994076,2.426161671910166,IA
3,2019.0,0.0,0.3613160255815089,0.02623599039257094,0.0,0.03517730253517806,7.257019010614512,4.830513198858248,IA
4,2020.0,0.0,0.0,0.008397623641896515,0.0,0.02571193329362574,3.2753816535500038,0.0,IA
5,2021.0,0.0,0.0,0.013658712812900327,0.0,0.02640018724826154,0.0,4.696326474456788,IA
6,2022.0,0.0,0.0,0.0,0.0,0.0203731110983967,0.0,0.0,IA
7,2023.0,0.0,0.0,0.009517595044026772,0.0,0.02429500860736472,0.18199101179419097,6.950564230576429,IA
8,2024.0,0.0,0.0,0.0,0.0,0.018403913903548563,0.0,0.0,IA
9,2025.0,0.0,0.0,0.008896669762440135,0.0,0.02419165360730425,0.0,12.024650389981865,IA
