,Year,CO,NO2,Ozone,SO2,Lead,PM10,PM2_5,State
0,1999.0,9.05,0.0,0.054000000000000006,0.0,0.0,14.0,0.0,AK
1,2000.0,7.2,0.0,0.044,0.0,0.0,19.0,8.425,AK
2,2001.0,7.050000000000002,0.0,0.055,0.0,0.0,15.0,6.539999999999999,AK
3,2002.0,5.800000000000002,0.0,0.055,0.0,0.0,16.0,6.82,AK
4,2003.0,5.95,0.0,0.054000000000000006,0.0,0.0,27.0,7.666666666666668,AK
5,2004.0,6.65,0.0,0.052000000000000005,0.0,0.0,16.0,17.724999999999994,AK
6,2005.0,4.65,0.0,0.051,0.0,0.0,19.666666666666668,7.166666666666668,AK
7,2006.0,4.9,0.0,0.053,0.0,0.0,16.0,8.666666666666666,AK
8,2007.0,4.25,0.0,0.053,0.0,0.0,14.333333333333336,7.7,AK
9,2008.0,4.55,0.0,0.068,0.0,0.0,23.0,7.524999999999999,AK
10,2009.0,4.45,0.0,0.054000000000000006,0.0,0.0,23.0,12.4,AK
11,2010.0,5.1,0.0,0.0485,0.0,0.0,13.0,9.5,AK
12,2011.0,3.75,0.0,0.04966666666666667,0.0,0.0,14.0,7.250000000000001,AK
13,2012.0,4.55,0.0,0.04866666666666667,8.0,0.0,16.8,6.659999999999998,AK
14,2013.0,3.6,0.0,0.049,7.0,0.0,16.5,7.299999999999999,AK
15,2014.0,2.85,0.0,0.04866666666666667,7.0,0.0,20.666666666666668,8.075,AK
16,2015.0,2.6,13.0,0.04866666666666667,7.0,0.0,18.0,10.275,AK
0,2016.0,2.465617319132044,14.0,0.04803792734637565,7.916015625,0.0,17.875878061781716,8.732322906847765,AK
1,2017.0,1.3090982642908864,2.000000000000001,0.020442407928516974,3.0849121093749994,0.0,12.787954386504444,5.7290159404375895,AK
2,2018.0,0.5771194658173053,2.000000000000001,0.026628650378356045,3.4665087890624986,0.0,14.72416155218108,6.336663905475862,AK
3,2019.0,0.0,2.000000000000001,0.015179525984426808,2.8389631347656232,0.0,3.8478165419244084,4.045311809365373,AK
4,2020.0,0.0,2.000000000000001,0.007549650122378786,2.252789191436767,0.0,7.0006986667560405,2.861791276021551,AK
5,2021.0,0.0,2.000000000000001,0.0043779013541379985,1.768022246913909,0.0,4.247736808269881,2.505412092664654,AK
6,2022.0,0.0,2.000000000000001,0.004920253109372783,1.8569812003059378,0.0,1.680163329170537,2.160112078815809,AK
7,2023.0,0.0,2.000000000000001,0.0010563893984591,1.7101003366477956,0.0,3.511669336176043,1.530486416054326,AK
8,2024.0,0.0,2.000000000000001,0.0008644696653748692,1.677890868467887,0.0,1.1070367821051184,1.5201612217126046,AK
9,2025.0,0.0,2.000000000000001,0.0,1.615745612419556,0.0,1.4700491536292306,1.222395681779922,AK
