,Year,CO,NO2,Ozone,SO2,Lead,PM10,PM2_5,State
0,1999.0,4.025,14.363636363636365,0.09154545454545457,3.75,0.0,32.7,0.0,TX
1,2000.0,3.5875,10.923076923076923,0.08863636363636364,3.0,0.0,31.1,11.836363636363634,TX
2,2001.0,3.55,10.642857142857142,0.08184615384615387,2.6666666666666665,0.0,25.83333333333333,11.55625,TX
3,2002.0,3.0,9.529411764705884,0.08664285714285715,1.4444444444444444,0.0,27.72727272727273,11.204761904761904,TX
4,2003.0,2.9,9.882352941176473,0.08366666666666668,2.2222222222222223,0.0,31.0,11.08181818181818,TX
5,2004.0,2.5875000000000004,9.5,0.08220689655172414,2.125,0.0,28.11111111111111,11.355555555555556,TX
6,2005.0,2.5,9.666666666666666,0.08260000000000002,2.555555555555556,0.0,29.3,12.812500000000002,TX
7,2006.0,2.1,9.055555555555557,0.08200000000000003,2.1111111111111107,0.0,32.63636363636363,11.393333333333334,TX
8,2007.0,1.4899999999999998,8.944444444444445,0.07560000000000001,1.5555555555555556,0.0,29.0,11.557142857142852,TX
9,2008.0,2.07,7.894736842105262,0.07270967741935483,1.3,0.0,23.25,10.742857142857144,TX
10,2009.0,1.41,6.894736842105262,0.07345161290322583,1.4,0.1025,22.5,9.88823529411765,TX
11,2010.0,1.17,6.65,0.07378124999999999,1.181818181818182,0.105,23.11111111111111,10.1,TX
12,2011.0,1.175,6.3809523809523805,0.07956250000000001,1.0,0.11333333333333336,26.8,11.244444444444444,TX
13,2012.0,1.2625,6.2105263157894735,0.07645454545454546,0.9,0.07400000000000001,22.8,10.28,TX
14,2013.0,1.1333333333333335,5.8,0.07208823529411762,0.7692307692307693,0.03,24.6,10.05,TX
15,2014.0,1.0444444444444445,5.7,0.06697058823529413,0.5714285714285714,0.01,25.72727272727273,9.808333333333335,TX
16,2015.0,1.3624999999999998,6.05,0.07105882352941176,0.4615384615384616,0.006666666666666667,23.7,9.32,TX
0,2016.0,1.0139440563052124,5.9275524580328804,0.07134680321155833,0.33291896100962404,0.023598333054703807,22.912841533633202,9.339441890852875,TX
1,2017.0,0.19804339239986646,0.0,0.011638846018463806,0.0,0.028779094737797994,3.734828445425916,3.186702408505526,TX
2,2018.0,0.1868940634362839,0.0,0.02658740279903142,0.0,0.015557657192453462,14.485052543028196,3.9200268654191217,TX
3,2019.0,0.0,0.0,0.03732438478083237,0.0,0.0,6.62911617129228,0.8502757880162692,TX
4,2020.0,0.0,1.883639781800288,0.013011622516835193,0.0,0.0,0.0,0.5998000934260808,TX
5,2021.0,0.0,0.8270775174986194,0.0,0.0,0.008015868607835961,4.112260138465818,0.3364830388843283,TX
6,2022.0,0.0,0.0,0.0024829042969728614,0.0,0.012540991635051246,2.718143207911418,0.0,TX
7,2023.0,0.0,0.0,0.009768575212674546,0.0,0.007206383355775479,0.0,0.0,TX
8,2024.0,0.0,0.0,0.0,0.0,0.0003517727793786987,0.5407251839400122,0.0,TX
9,2025.0,0.0,0.10501891781421338,0.0,0.0,0.0010835438619643605,1.4101772789091394,0.0,TX
