,Year,CO,NO2,Ozone,SO2,Lead,PM10,PM2_5,State
0,1999.0,2.6599999999999997,11.0,0.07366666666666667,3.4,0.0,22.2,5.75,NM
1,2000.0,2.38,11.2,0.07533333333333334,1.2,0.0,22.6,7.500000000000001,NM
2,2001.0,2.7,11.25,0.07133333333333335,1.6,0.0,19.3,7.242857142857143,NM
3,2002.0,2.45,12.25,0.07583333333333334,1.3333333333333333,0.0,24.375,7.612499999999999,NM
4,2003.0,2.325,11.2,0.078,1.0,0.0,30.714285714285715,7.8000000000000025,NM
5,2004.0,2.2,11.0,0.07100000000000001,0.3333333333333333,0.0,24.125,7.05,NM
6,2005.0,2.025,9.833333333333334,0.07416666666666667,0.5,0.0,30.57142857142857,6.757142857142857,NM
7,2006.0,2.125,10.333333333333334,0.07385714285714286,0.6666666666666666,0.0,30.11111111111111,7.385714285714287,NM
8,2007.0,1.6,9.0,0.06925,0.3333333333333333,0.0,29.16666666666667,6.333333333333332,NM
9,2008.0,2.6,8.571428571428571,0.0668888888888889,1.0,0.0,29.0,6.459999999999999,NM
10,2009.0,2.4,7.0,0.06111111111111112,0.5,0.0,26.0,5.78,NM
11,2010.0,2.6,7.666666666666668,0.0648,1.0,0.0,28.33333333333333,4.6000000000000005,NM
12,2011.0,2.2,7.833333333333332,0.0693,0.3333333333333333,0.0,26.0,5.4,NM
13,2012.0,2.2,7.666666666666668,0.0692,0.6666666666666666,0.01,25.33333333333333,5.7,NM
14,2013.0,1.1,6.833333333333332,0.0689,0.3333333333333333,0.01,20.25,6.65,NM
15,2014.0,1.2,7.0,0.06536363636363637,0.3333333333333333,0.0,29.75,5.7,NM
16,2015.0,1.4,7.2,0.06666666666666668,0.5,0.0,33.0,6.633333333333333,NM
0,2016.0,1.6121209111556463,6.942812534710911,0.06672926110421563,0.29003823998381184,0.012000000000000009,28.944490238803972,6.227312258880114,NM
1,2017.0,0.359625822716852,0.926677147697038,0.006587358445737586,0.14180438710655927,0.013800000000000012,13.024279086337732,2.065102042241073,NM
2,2018.0,0.0,0.4605277474864693,0.026294937076375556,0.0,0.0,22.373375096909225,1.3789912782748974,NM
3,2019.0,0.19267645076563966,2.813990195444351,0.012674154997183641,0.0,0.0,5.7362920595417535,0.0,NM
4,2020.0,0.1322369720565627,1.2087799758348483,0.0,0.0,0.02620620000000005,7.243073072379289,0.15016897174555022,NM
5,2021.0,0.0,0.0,0.005884918026128833,0.0,0.0,7.325052899585435,0.0,NM
6,2022.0,0.0,0.0,0.002809634980839349,0.0,0.0,2.310644469356067,0.0,NM
7,2023.0,0.0,0.0,0.0,0.0022766132451239596,0.03436519380000008,4.294812927699419,0.0,NM
8,2024.0,0.0,0.0,0.0009051975257146259,0.0,0.023702100620000107,3.0149070196729597,0.0,NM
9,2025.0,0.0,0.0,0.00027033202909884256,0.07268865731315421,0.0,2.1095006185896974,0.0,NM
