,Year,CO,NO2,Ozone,SO2,Lead,PM10,PM2_5,State
0,1999.0,4.355555555555556,24.285714285714285,0.10276923076923078,5.0,0.0,27.66666666666667,12.9,NJ
1,2000.0,3.8125,23.142857142857146,0.0945,5.3,0.0,29.8,14.233333333333334,NJ
2,2001.0,3.4888888888888894,22.857142857142854,0.09853846153846156,5.3,0.0,27.5,0.0,NJ
3,2002.0,2.7777777777777777,21.875,0.10300000000000001,4.909090909090909,0.0,23.25,13.415384615384614,NJ
4,2003.0,2.333333333333334,21.428571428571427,0.08846153846153845,4.8,0.0,28.0,13.755555555555556,NJ
5,2004.0,2.5500000000000003,19.75,0.08138461538461537,5.0,0.0,22.0,12.509090909090908,NJ
6,2005.0,2.5125,20.875,0.08961538461538462,4.7,0.0,29.75,14.15,NJ
7,2006.0,1.975,18.5,0.08584615384615384,3.5,0.0,0.0,12.008333333333335,NJ
8,2007.0,1.6625,17.0,0.08775,2.9,0.0,26.6,12.872727272727275,NJ
9,2008.0,1.6125,16.142857142857142,0.08138461538461537,2.0,0.0,29.0,11.2,NJ
10,2009.0,1.4666666666666666,15.571428571428573,0.07030769230769232,1.4,0.0,27.33333333333333,9.133333333333333,NJ
11,2010.0,1.5500000000000005,13.714285714285715,0.08228571428571428,1.1,0.0,25.5,9.263636363636364,NJ
12,2011.0,1.4857142857142855,15.833333333333336,0.07966666666666665,1.8,0.0,31.5,9.933333333333334,NJ
13,2012.0,1.85,14.0,0.07999999999999999,0.8333333333333334,0.0,29.5,9.058333333333332,NJ
14,2013.0,1.65,13.0,0.06928571428571427,0.7142857142857143,0.0,19.0,9.084615384615383,NJ
15,2014.0,1.72,13.857142857142858,0.06793333333333335,0.7142857142857143,0.0,16.0,9.076923076923078,NJ
16,2015.0,1.54,14.25,0.07307142857142856,0.14285714285714285,0.0,18.0,9.023076923076925,NJ
0,2016.0,1.4013245935368837,12.51011364600803,0.06929275229685153,0.0,0.0,19.920847540725617,8.708877724733554,NJ
1,2017.0,0.0,6.129373836850696,0.03865617791150318,0.0,0.0,12.798721254909877,0.0,NJ
2,2018.0,0.0,6.20902634592382,0.056123901115542406,0.0,0.0,9.6163889537719,0.0,NJ
3,2019.0,0.015313141643909012,0.0,0.028892180601239662,0.0,0.0,7.587388485286429,0.0,NJ
4,2020.0,0.0,1.3205831995366129,0.00768530909450746,0.0,0.0,2.545859796263917,0.0,NJ
5,2021.0,0.0,0.0,0.013260691926982674,0.0,0.0,3.0027235466205955,0.0,NJ
6,2022.0,0.0,0.0,0.010841336685623988,0.0,0.0,0.0,0.0,NJ
7,2023.0,0.0,0.0,0.0,0.0,0.0,0.9774224725906926,0.0,NJ
8,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ
9,2025.0,0.0,0.0,0.0,0.0,0.0,0.19169892368506325,0.0,NJ
