,Year,CO,NO2,Ozone,SO2,Lead,PM10,PM2_5,State
0,1999.0,3.8125,12.444444444444445,0.07999999999999999,3.5,0.0,21.956521739130434,11.425,FL
1,2000.0,3.2625,12.2,0.07917391304347825,3.3571428571428568,0.0,22.684210526315788,11.187499999999998,FL
2,2001.0,3.1125,10.5,0.07775,2.8461538461538463,0.0,22.65,10.122222222222222,FL
3,2002.0,3.0375,10.0,0.06953333333333335,2.7857142857142856,0.0,19.789473684210527,9.37,FL
4,2003.0,2.7,9.727272727272727,0.07503333333333334,2.4166666666666665,0.0,21.83333333333333,9.20909090909091,FL
5,2004.0,2.6750000000000003,10.0,0.07355172413793104,2.2,0.0,22.142857142857146,9.863157894736842,FL
6,2005.0,2.45,8.888888888888891,0.07343333333333332,2.125,0.0,21.3125,9.925,FL
7,2006.0,2.0625,8.444444444444445,0.07526666666666668,1.4615384615384617,0.0,22.882352941176467,9.671428571428574,FL
8,2007.0,1.975,7.4444444444444455,0.07313333333333333,1.3846153846153846,0.0,21.1875,9.457142857142856,FL
9,2008.0,1.5499999999999998,6.7142857142857135,0.07117241379310345,1.4545454545454546,0.0,19.666666666666668,8.329411764705881,FL
10,2009.0,1.5166666666666666,6.375,0.06327586206896553,1.25,0.25,18.071428571428573,7.505882352941176,FL
11,2010.0,1.366666666666667,7.0,0.06749999999999999,1.0833333333333333,0.73,17.928571428571427,8.1,FL
12,2011.0,1.2333333333333332,5.857142857142858,0.06714705882352945,0.6666666666666666,0.98,17.714285714285715,8.6,FL
13,2012.0,1.3666666666666665,6.2,0.06502857142857145,0.6,0.98,18.384615384615387,8.3,FL
14,2013.0,0.9666666666666668,5.571428571428571,0.06309090909090909,0.3,0.49,16.25,6.55,FL
15,2014.0,1.3333333333333333,6.0,0.06326470588235293,0.6363636363636364,0.13,15.5,6.8375,FL
16,2015.0,0.9000000000000001,6.7142857142857135,0.05988235294117648,0.7272727272727273,0.15,14.75,6.541176470588233,FL
0,2016.0,1.109814039104256,6.472200616764653,0.06012875771485643,0.5491502998128964,0.7445061936983486,14.3217844647215,7.299123410285772,FL
1,2017.0,0.5857061574192428,0.40954469013795597,0.033927805261451775,0.0,1.2475466108883255,3.178056812187754,1.8144222852647869,FL
2,2018.0,0.0,0.0,0.03351727446269125,0.0,0.5993901903834727,3.3952360707604172,2.0475294032686064,FL
3,2019.0,0.0,0.0,0.018026650535594577,0.0,0.0,0.0,4.670361381069479,FL
4,2020.0,0.0,0.04349548492886779,0.010366554614802327,0.0,0.0,0.0,2.096173811412711,FL
5,2021.0,0.0,0.0,0.005776105069705006,0.0,1.037689102954334,0.0,0.0,FL
6,2022.0,0.0,0.0,0.004363734655896411,0.0,2.7058835248112745,0.0,0.0,FL
7,2023.0,0.2124517637982919,0.0,0.0,0.0,0.7188493922719544,0.0,1.677997525441868,FL
8,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41555948763587436,FL
9,2025.0,0.712901448871758,0.0,0.0,0.0,0.0,0.0,0.0,FL
