,Year,CO,NO2,Ozone,SO2,Lead,PM10,PM2_5,State
0,1999.0,2.183333333333333,11.0,0.08412499999999999,5.0,0.0,0.0,0.0,OK
1,2000.0,2.1333333333333333,9.5,0.08463636363636362,4.4,0.0,23.0,10.936363636363637,OK
2,2001.0,1.9285714285714288,9.75,0.07799999999999999,3.1428571428571432,0.0,27.57142857142857,10.561111111111114,OK
3,2002.0,1.8714285714285717,9.428571428571429,0.07841666666666665,3.0,0.0,22.285714285714285,10.406666666666666,OK
4,2003.0,1.5285714285714285,9.333333333333334,0.07856250000000001,3.8,0.0,23.66666666666667,11.053846153846154,OK
5,2004.0,1.2833333333333334,7.25,0.07264705882352941,3.333333333333333,0.0,23.0,10.328571428571427,OK
6,2005.0,0.9,10.666666666666666,0.07793749999999998,3.2857142857142856,0.0,24.75,12.06,OK
7,2006.0,1.1,8.0,0.08105882352941175,3.8333333333333335,0.0,24.142857142857146,10.314285714285717,OK
8,2007.0,3.1750000000000007,8.666666666666666,0.07223529411764706,3.0,0.0,23.66666666666667,12.275,OK
9,2008.0,0.6,6.333333333333332,0.06877777777777777,3.8571428571428568,0.0,22.0,10.971428571428573,OK
10,2009.0,0.7,6.666666666666668,0.0685,2.2,0.0,21.4,9.722222222222225,OK
11,2010.0,0.9666666666666668,6.666666666666668,0.06815789473684213,2.8,0.0,24.25,10.671428571428573,OK
12,2011.0,0.9,7.75,0.08028571428571428,2.4,0.015,27.0,10.666666666666666,OK
13,2012.0,0.7333333333333334,7.5,0.0791578947368421,2.333333333333333,0.013333333333333334,21.66666666666667,10.2,OK
14,2013.0,0.7333333333333334,7.666666666666668,0.06947368421052631,1.0,0.03,19.8,9.44,OK
15,2014.0,0.6666666666666666,6.25,0.06520000000000001,1.25,0.02,20.4,9.133333333333333,OK
16,2015.0,0.8000000000000002,6.25,0.06370588235294118,1.0,0.01,17.75,7.7799999999999985,OK
0,2016.0,0.45613301885906754,5.943154485547823,0.06475567900932988,1.0284677620471034,0.0,17.409429381270684,8.289674469218498,OK
1,2017.0,0.262668349892909,3.9446025874672537,0.0002427065367013204,0.42907228955115373,0.0,2.7105039689999293,5.053951812210782,OK
2,2018.0,0.29004325086761024,2.081507660623883,0.026059063835288346,0.07114283128615279,0.01294681239319297,5.644779044924606,1.7971331828848633,OK
3,2019.0,0.0,2.8281074996648377,0.03128689453928892,0.0,0.035209908059909395,0.54380206288495,0.9455741299732541,OK
4,2020.0,0.0,0.0,0.0,0.0,0.014589247243112365,0.0,0.0,OK
5,2021.0,0.0,1.5850727142103356,0.0,0.0,0.0,0.4381153561883525,0.0,OK
6,2022.0,0.0,0.0,0.014804632314659186,0.0,0.0,0.0,0.0,OK
7,2023.0,0.0,1.9994389530050842,0.0,0.0,0.013863507998228983,0.0,0.0,OK
8,2024.0,0.0,0.0,0.0,0.0,0.03641384668346479,0.0,0.0,OK
9,2025.0,0.0,3.066334943671812,0.0017351821618093012,0.0,0.015418863289191554,0.0,0.0,OK
