"County Code","County","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"18177","Wayne County, IN",".",".",".",".",".",".","100","31","6",".",".",".",".","."
"19013","Black Hawk County, IA",".",".",".",".",".",".",".",".",".","32","12.4","57","26","."
"19017","Bremer County, IA",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"19033","Cerro Gordo County, IA",".",".",".",".",".",".","3","1","0",".",".","121","36","."
"19045","Clinton County, IA",".",".",".",".","0.08","0.074","42","17","2","37","14.5",".",".","."
"19085","Harrison County, IA",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"19103","Johnson County, IA",".",".",".",".",".",".",".",".",".","33","12.2",".",".","."
"19111","Lee County, IA",".",".",".",".",".",".",".",".",".","30","12.7",".",".","."
"19113","Linn County, IA","0.6","0.4",".",".","0.09","0.076","98","49","3","26","11.1","50","22","."
"19137","Montgomery County, IA",".",".",".",".","0.08","0.071",".",".",".","25","10","47","21","."
"19139","Muscatine County, IA",".",".",".",".",".",".","237","74","7","44","14.2","80","28","."
"19147","Palo Alto County, IA",".",".",".",".","0.08","0.063",".",".",".","25","9.3","53","20","."
"19153","Polk County, IA","4.9","2.3",".","9","0.08","0.07",".",".",".","28","11.3","49","22","."
"19155","Pottawattamie County, IA",".",".",".",".",".",".",".",".",".","33","11.2","58","24","."
"19163","Scott County, IA","1.2","0.8","37","9","0.09","0.073","17","6","1","37","15.1","112","44","."
"19169","Story County, IA",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"19177","Van Buren County, IA",".",".",".",".","0.08","0.072","5","3","1","27","10.8","47","21","."
"19181","Warren County, IA",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"19193","Woodbury County, IA",".",".",".",".",".",".",".",".",".","31","10.6","65","24","."
"20091","Johnson County, KS",".",".",".",".","0.09","0.071",".",".",".","24","10",".",".","."
"20103","Leavenworth County, KS",".",".",".",".","0.1","0.08",".",".",".",".",".",".",".","."
"20107","Linn County, KS",".",".","16","3","0.08","0.07",".",".",".","24","10.3",".",".","."
"20125","Montgomery County, KS",".",".",".",".",".",".","14","8","2",".",".","90","23","."
"20133","Neosho County, KS",".",".",".",".",".",".",".",".",".",".",".","84","28","."
"20173","Sedgwick County, KS","3.6","2.9","46","10","0.07","0.06",".",".",".","28","11.4","58","27","."
"20177","Shawnee County, KS",".",".",".",".","0.09","0.073",".",".",".","29","11.2","42","24","."
"20181","Sherman County, KS",".",".",".",".",".",".",".",".",".",".",".","45","23","."
"20191","Sumner County, KS",".",".","28","4","0.08","0.07","4","3","1","24","9.9",".",".","."
"20195","Trego County, KS",".",".",".",".","0.07","0.068","4","3","1",".",".",".",".","."
"20209","Wyandotte County, KS","2.9","2.1","53","13","0.09","0.073","44","13","4","24","11.9","76","35","."
"21013","Bell County, KY",".",".",".",".","0.08","0.071",".",".",".","41","16.5",".",".","."
"21015","Boone County, KY",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"21019","Boyd County, KY",".",".","39","11","0.1","0.072","66","16","4","39","14.3","94","39","."
"21029","Bullitt County, KY",".",".",".",".","0.1","0.078",".",".",".","36","15.3",".",".","."
"21043","Carter County, KY",".",".",".",".","0.09","0.072",".",".",".","31","12.8",".",".","."
"21047","Christian County, KY",".",".",".",".","0.1","0.089",".",".",".","36","14",".",".","."
"21059","Daviess County, KY",".",".","36","4","0.11","0.086","64","15","5","35","14.2",".",".","."
"21061","Edmonson County, KY",".",".",".",".","0.09","0.082",".",".",".",".",".",".",".","."
"21067","Fayette County, KY",".",".","56","11","0.09","0.077","52","10","4","35","14.6","43","23","."
"21073","Franklin County, KY",".",".",".",".",".",".",".",".",".","35","13.5",".",".","."
"21089","Greenup County, KY",".",".",".",".","0.1","0.079","41","14","3",".",".",".",".","."
"21091","Hancock County, KY",".",".",".",".","0.09","0.081",".",".",".",".",".",".",".","."
"21093","Hardin County, KY",".",".",".",".","0.1","0.083",".",".",".","38","14.4",".",".","."
"21101","Henderson County, KY",".",".",".",".","0.1","0.083",".",".",".","31","14.8","51","20","."
"21111","Jefferson County, KY","3.7","2.1","52","16","0.11","0.086","171","32","6","43","15.7","61","24","."
"21113","Jessamine County, KY",".",".",".",".","0.1","0.08",".",".",".",".",".",".",".","."
"21117","Kenton County, KY",".",".",".",".","0.11","0.085",".",".",".","35","14.2",".",".","."
"21139","Livingston County, KY",".",".",".",".","0.09","0.078","44","12","3",".",".",".",".","."
"21145","McCracken County, KY",".",".","43","9","0.09","0.079","28","9","3","34","14.1","39","20","."
"21151","Madison County, KY",".",".",".",".",".",".",".",".",".","32","13.3",".",".","."
"21183","Ohio County, KY",".",".",".",".",".",".",".",".",".","39","14.4","45","21","."
"21185","Oldham County, KY",".",".",".",".","0.1","0.084",".",".",".",".",".",".",".","."
"21193","Perry County, KY",".",".",".",".","0.09","0.076",".",".",".","40","15.4","58","31","."
"21195","Pike County, KY",".",".",".",".","0.09","0.079",".",".",".","38","14.5",".",".","."
"21199","Pulaski County, KY",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"21213","Simpson County, KY",".",".",".",".","0.09","0.081",".",".",".",".",".",".",".","."
"21221","Trigg County, KY",".",".",".","2","0.09","0.086",".",".",".",".",".",".",".","."
"21227","Warren County, KY",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"22005","Ascension Parish, LA",".",".","42","10","0.11","0.088",".",".",".",".",".",".",".","."
"22015","Bossier Parish, LA",".",".",".",".","0.09","0.074","21","7","2",".",".",".",".","."
"22017","Caddo Parish, LA",".",".",".",".","0.1","0.072",".",".",".","30","12.8","64","27","."
"22019","Calcasieu Parish, LA",".",".","36","7","0.09","0.078","41","9","3","24","9.6",".",".","."
"22033","East Baton Rouge Parish, LA","2.3","1.6","59","15","0.13","0.085","68","17","3","34","13.3",".",".","."
"22047","Iberville Parish, LA",".",".","41","9","0.12","0.086",".",".",".","26","12.2",".",".","."
"22051","Jefferson Parish, LA",".",".","55","9","0.12","0.086",".",".",".","23","10.3",".",".","."
"22055","Lafayette Parish, LA",".",".",".",".","0.09","0.076",".",".",".","23","10.4",".",".","."
"22057","Lafourche Parish, LA",".",".",".",".","0.1","0.076",".",".",".",".",".",".",".","."
"22063","Livingston Parish, LA",".",".","22","4","0.09","0.084",".",".",".",".",".",".",".","."
"22073","Ouachita Parish, LA",".",".",".",".","0.07","0.065","27","10","3","26","11.2",".",".","."
"22077","Pointe Coupee Parish, LA",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"22079","Rapides Parish, LA",".",".",".",".",".",".",".",".",".","19","10",".",".","."
"22087","St. Bernard Parish, LA",".",".",".",".","0.09","0.078","349","108","9","24","11","51","27","."
"22089","St. Charles Parish, LA",".",".",".",".","0.11","0.077",".",".",".",".",".",".",".","."
"22093","St. James Parish, LA",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"22095","St. John the Baptist Parish, LA",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"22105","Tangipahoa Parish, LA",".",".",".",".",".",".",".",".",".","26","11.3",".",".","."
"22109","Terrebonne Parish, LA",".",".",".",".",".",".",".",".",".","23","9.6",".",".","."
"22121","West Baton Rouge Parish, LA",".",".","51","13","0.1","0.076",".",".","5","25","13","75","37","."
"23001","Androscoggin County, ME",".",".",".",".","0.1","0.081",".",".",".",".",".","33","16","."
"23003","Aroostook County, ME","1.1","0.6","24","3","0.08","0.057","19","6","1",".",".","86","18","."
"23005","Cumberland County, ME","0.4","0.4",".",".","0.11","0.083",".",".",".",".",".","67","24","."
"23009","Hancock County, ME","0.3","0.3",".",".","0.11","0.086","6","4","0",".",".",".",".","."
"23011","Kennebec County, ME",".",".",".",".","0.1","0.079",".",".",".",".",".","36","15","."
"23013","Knox County, ME",".",".",".",".","0.11","0.082",".",".",".",".",".",".",".","."
"23017","Oxford County, ME",".",".",".",".","0.08","0.074",".",".",".",".",".",".",".","."
"23019","Penobscot County, ME",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"23029","Washington County, ME",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"23031","York County, ME",".",".",".",".","0.11","0.081",".",".",".",".",".",".",".","."
"24003","Anne Arundel County, MD",".",".",".",".","0.11","0.089",".",".",".",".",".",".",".","."
"24005","Baltimore County, MD","3","2",".","14","0.1","0.083","129","16","4","34","14",".",".","."
"24009","Calvert County, MD",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"24013","Carroll County, MD",".",".",".",".","0.12","0.089",".",".",".",".",".",".",".","."
"24015","Cecil County, MD",".",".",".",".","0.11","0.092",".",".",".","30","12.4",".",".","."
"24017","Charles County, MD",".",".",".",".","0.11","0.083",".",".",".",".",".",".",".","."
"24021","Frederick County, MD",".",".",".",".","0.1","0.086",".",".",".",".",".",".",".","."
"24023","Garrett County, MD",".","0.3",".",".","0.09","0.076","52","18","4",".",".",".",".","."
"24025","Harford County, MD",".",".",".",".","0.13","0.092",".",".",".","29","12.2",".",".","."
"24029","Kent County, MD",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"24031","Montgomery County, MD",".",".",".",".",".",".",".",".",".","29","11.7",".",".","."
"24033","Prince George's County, MD","1","0.9","41","11","0.11","0.088","34","10","2","48","14.1",".",".","."
"24043","Washington County, MD",".",".",".",".","0.1","0.081",".",".",".","29","12.9",".",".","."
"24510","Baltimore (City), MD","3.3","2.3",".",".","0.09","0.073",".",".",".","45","15","56","26","."
"25001","Barnstable County, MA",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"25003","Berkshire County, MA",".",".",".",".","0.1","0.08",".",".",".","29","10.1",".",".","."
"25005","Bristol County, MA",".",".",".",".","0.09","0.075","56","22","3","26","9.2",".",".","."
"25007","Dukes County, MA",".",".",".",".","0.1","0.077",".",".",".",".",".",".",".","."
"25009","Essex County, MA",".",".","43","9","0.12","0.089",".",".",".","28","9.5",".",".","."
"25013","Hampden County, MA","2.1","1.3","47","15","0.13","0.098","32","16","3","30","12.2","35","18","."
"25015","Hampshire County, MA",".",".","29","3","0.13","0.087","15","11","3",".",".",".",".","."
"25017","Middlesex County, MA","2.5","1.6",".",".","0.1","0.087",".",".",".","21","8.4","31","13","."
"25021","Norfolk County, MA",".",".",".",".","0.1","0.088",".",".",".",".",".",".",".","."
"25023","Plymouth County, MA",".",".",".",".",".",".",".",".",".","28","9.6",".",".","."
"25025","Suffolk County, MA","2","1.2","55","21","0.09","0.071","37","15","6","32","11.9","38","22","."
"25027","Worcester County, MA","2.4","1.7","42","16","0.11","0.089","17","12","3","32","11.5","53","20","."
"26005","Allegan County, MI",".",".",".",".","0.12","0.094",".",".",".","32","11.7",".",".","."
"26017","Bay County, MI",".",".",".",".",".",".",".",".",".","25","10.2",".",".","."
"26019","Benzie County, MI",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"26021","Berrien County, MI",".",".",".",".","0.1","0.086",".",".",".","33","11.5",".",".","."
"26027","Cass County, MI",".",".",".",".","0.09","0.083",".",".",".",".",".",".",".","."
"26037","Clinton County, MI",".",".",".",".","0.09","0.081",".",".",".",".",".",".",".","."
"26049","Genesee County, MI",".",".",".",".","0.09","0.084",".",".",".","25","11.1",".",".","."
"26063","Huron County, MI",".",".",".",".","0.1","0.084",".",".",".",".",".",".",".","."
"26065","Ingham County, MI",".",".",".",".","0.09","0.08",".",".",".","29","11.5",".",".","."
"26077","Kalamazoo County, MI",".",".",".",".","0.09","0.081",".",".",".","29","12.6",".",".","."
"26081","Kent County, MI","1.7","1.1",".",".","0.1","0.085",".",".",".","32","14.7","42","17","."
"26089","Leelanau County, MI",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"26091","Lenawee County, MI",".",".",".",".","0.09","0.081",".",".",".",".",".",".",".","."
"26099","Macomb County, MI","2","1.3",".",".","0.11","0.093",".",".",".","29","11.9",".",".","."
"26101","Manistee County, MI",".",".",".",".","0.11","0.083",".",".",".","27","8.5",".",".","."
"26105","Mason County, MI",".",".",".",".","0.11","0.083",".",".",".",".",".",".",".","."
"26113","Missaukee County, MI",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"26115","Monroe County, MI",".",".",".",".",".",".",".",".",".","32","13.1",".",".","."
"26121","Muskegon County, MI",".",".",".",".","0.11","0.086",".",".",".","28","10.5",".",".","."
"26125","Oakland County, MI","1.7","1.1",".",".","0.1","0.086",".",".",".","35","13.3",".",".","."
"26139","Ottawa County, MI",".",".",".",".","0.1","0.088",".",".",".","28","11.7",".",".","."
"26147","St. Clair County, MI",".",".",".",".","0.11","0.089",".",".",".","36","12.4",".",".","."
"26153","Schoolcraft County, MI",".",".",".",".","0.11","0.085",".",".",".",".",".",".",".","."
"26161","Washtenaw County, MI",".",".",".",".","0.09","0.077",".",".",".","35","14.3",".",".","."
"26163","Wayne County, MI","1.9","1.4","48","14","0.11","0.092",".",".","5","37","16.9","117","32","."
"27003","Anoka County, MN","2.3","1.9","43","9","0.08","0.074","23","7","1",".",".",".",".","."
"27005","Becker County, MN",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"27017","Carlton County, MN",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"27035","Crow Wing County, MN",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"27037","Dakota County, MN","1.4","1.1",".","8",".",".","17","7","1","25","9.6",".",".","."
"27049","Goodhue County, MN",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"27053","Hennepin County, MN","2.5","1.4",".",".",".",".",".",".",".","25","10.2","81","26","."
"27083","Lyon County, MN",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"27095","Mille Lacs County, MN",".",".",".",".","0.09","0.068",".",".",".","18","6.6",".",".","."
"27109","Olmsted County, MN",".",".",".",".","0.07","0.062",".",".",".","27","10.3",".",".","."
"27123","Ramsey County, MN","2.3","1.8",".",".",".",".",".",".",".","27","10.9","85","29","."
"27137","Saint Louis County, MN","4","1.5",".",".","0.08","0.063",".",".",".","23","7.4","72","25","."
"27139","Scott County, MN",".",".",".",".","0.08","0.07",".",".",".","23","9.4",".",".","."
"27145","Stearns County, MN","3.1","1.4",".",".","0.08","0.069",".",".",".","20","8.3",".",".","."
"27163","Washington County, MN",".",".",".",".","0.08","0.077",".",".",".","26","8.7","45","22","."
"27171","Wright County, MN",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"28001","Adams County, MS",".",".",".",".","0.08","0.071",".",".",".","23","11.1",".",".","."
"28011","Bolivar County, MS",".",".",".",".","0.09","0.077",".",".",".","28","12.1",".",".","."
"28033","DeSoto County, MS",".",".",".",".","0.11","0.084",".",".",".","27","12.6",".",".","."
"28035","Forrest County, MS",".",".",".",".",".",".",".",".",".","29","14.2",".",".","."
"28047","Harrison County, MS",".",".",".",".","0.1","0.081",".",".",".","25","11.2",".",".","."
"28049","Hinds County, MS",".",".",".",".","0.08","0.071",".",".",".","26","12.8",".",".","."
"28059","Jackson County, MS",".",".",".",".","0.09","0.078","46","7","2","25","11.1",".",".","."
"28067","Jones County, MS",".",".",".",".",".",".",".",".",".","30","14.7",".",".","."
"28075","Lauderdale County, MS",".",".",".",".","0.08","0.072",".",".",".","28","12.8",".",".","."
"28081","Lee County, MS",".",".",".",".","0.09","0.073",".",".",".","31","13.2",".",".","."
"28087","Lowndes County, MS",".",".",".",".",".",".",".",".",".","30","13.4",".",".","."
"28155","Webster County, MS",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"29021","Buchanan County, MO",".",".",".",".",".",".",".",".",".","28","12.1","65","29","."
"29037","Cass County, MO",".",".",".",".","0.09","0.072",".",".",".","26","10.8",".",".","."
"29039","Cedar County, MO",".",".",".",".","0.08","0.074",".",".",".",".",".",".",".","."
"29047","Clay County, MO",".",".","39","6","0.11","0.089",".",".",".","27","11.1",".",".","."
"29049","Clinton County, MO",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"29077","Greene County, MO","4","2.1","50","10","0.1","0.08","95","28","3","29","11.8","37","19","."
"29093","Iron County, MO",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"29095","Jackson County, MO",".",".","60","18",".",".","160","61","4","27","12.3",".",".","."
"29097","Jasper County, MO",".",".",".",".",".",".",".",".",".",".",".","146","28","."
"29099","Jefferson County, MO",".",".",".",".","0.1","0.087","382","105","10","33","13.7",".",".","."
"29113","Lincoln County, MO",".",".",".",".","0.11","0.088",".",".",".",".",".",".",".","."
"29137","Monroe County, MO",".",".",".",".","0.09","0.077",".",".",".",".",".","32","14","."
"29157","Perry County, MO",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"29163","Pike County, MO",".",".",".",".",".",".","43","13","3",".",".",".",".","."
"29183","Saint Charles County, MO",".",".","37","9","0.12","0.089",".",".",".","33","13.2",".",".","."
"29186","Sainte Genevieve County, MO",".",".","20","3","0.11","0.089",".",".",".","31","13.1",".",".","."
"29189","Saint Louis County, MO","1.2","1","46","13","0.11","0.094","44","13","3","32","14.4","42","18","."
"29510","St. Louis City, MO","3.4","2.7","55","14","0.13","0.091","59","15","3","34","14.3","116","40","."
"30003","Big Horn County, MT",".",".",".",".",".",".",".",".",".",".",".","77","25","."
"30013","Cascade County, MT","2.9","1.5",".",".",".",".",".",".",".","37","7.2",".",".","."
"30029","Flathead County, MT","4.1","2.4",".",".","0.06","0.054",".",".",".","41","10.5","115","30","."
"30031","Gallatin County, MT","5","2.4",".",".",".",".",".",".",".","36","9.4",".",".","."
"30035","Glacier County, MT",".",".",".",".",".",".",".",".",".",".",".","80","20","."
"30047","Lake County, MT",".",".",".",".",".",".",".",".",".",".",".","96","19","."
"30049","Lewis and Clark County, MT",".",".",".",".",".",".",".",".",".","46","9.2",".",".","."
"30053","Lincoln County, MT",".",".",".",".",".",".",".",".",".","32","13","77","25","."
"30063","Missoula County, MT","4.3","2.4",".",".",".",".",".",".",".","70","12.6","124","25","."
"30087","Rosebud County, MT",".",".",".",".",".",".",".",".",".",".",".","107","21","."
"30089","Sanders County, MT",".",".",".",".",".",".",".",".",".","20","7.5","72","13","."
"30093","Silver Bow County, MT",".",".",".",".",".",".",".",".",".","48","12.8","160","32","."
"30111","Yellowstone County, MT","4","2.2",".","3","0.07","0.057","87","20","3","20","7.9","55","24","."
"31025","Cass County, NE",".",".",".",".",".",".",".",".",".",".",".","132","30","."
"31055","Douglas County, NE","2.2","2.4",".",".","0.07","0.066","95","25","2","27","9.8","96","41","."
"31079","Hall County, NE",".",".",".",".",".",".",".",".",".","18","8.3",".",".","."
"31109","Lancaster County, NE","4.2","2.6",".",".","0.06","0.054",".",".",".","33","9.1",".",".","."
"31157","Scotts Bluff County, NE",".",".",".",".",".",".",".",".",".","18","7.1",".",".","."
"31177","Washington County, NE",".",".",".",".",".",".",".",".",".","20","8.6",".",".","."
"32001","Churchill County, NV",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"32003","Clark County, NV","4.6","3.8",".",".","0.1","0.085","6","3","0","23","10.3","127","39","."
"32005","Douglas County, NV","7.5","3.7",".",".",".",".",".",".",".",".",".",".",".","."
"32023","Nye County, NV",".",".",".",".",".",".",".",".",".",".",".","173","25","."
"32031","Washoe County, NV","4.7","3.3","63","19","0.09","0.073",".",".",".","24","8","115","44","."
"32033","White Pine County, NV",".",".",".",".","0.08","0.075",".",".",".",".",".",".",".","."
"32510","Carson City, NV","4.6","2.6",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"33001","Belknap County, NH",".",".",".",".","0.08","0.075",".",".",".","19","6.9",".",".","."
"33005","Cheshire County, NH",".",".",".",".","0.09","0.073",".",".",".","26","10.8",".",".","."
"33007","Coos County, NH",".",".",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"33009","Grafton County, NH",".",".",".",".","0.09","0.072",".",".",".","19","7.9",".",".","."
"33011","Hillsborough County, NH","3.7","2.2","43","11","0.1","0.081","66","18","3","30","10.3","32","14","."
"33013","Merrimack County, NH",".",".",".",".","0.09","0.074","159","59","7","27","9.7",".",".","."
"33015","Rockingham County, NH",".",".","36","7","0.11","0.086","58","16","2","24","8.6","28","12","."
"33019","Sullivan County, NH",".",".",".",".","0.09","0.076",".",".",".","19","9.1",".",".","."
"34001","Atlantic County, NJ",".",".",".",".","0.09","0.078","19","6","1",".",".","47","21","."
"34003","Bergen County, NJ","2.2","1.8",".",".",".",".","22","13","3","35","13.3","59","33","."
"34005","Burlington County, NJ","2.3","1.4",".",".",".",".","25","11","2",".",".",".",".","."
"34007","Camden County, NJ","2.5","2.1","57","18","0.12","0.092","32","15","4","35","13.8","71","34","."
"34011","Cumberland County, NJ",".",".",".",".","0.09","0.083","20","10","3",".",".",".",".","."
"34013","Essex County, NJ",".",".","65","22",".",".",".",".",".","35","13.4",".",".","."
"34015","Gloucester County, NJ",".",".",".",".","0.1","0.089","30","11","3",".",".",".",".","."
"34017","Hudson County, NJ","2.6","1.9",".","20","0.12","0.092","30","16","4","39","15","49","23","."
"34019","Hunterdon County, NJ",".",".",".",".","0.12","0.088",".",".",".",".",".",".",".","."
"34021","Mercer County, NJ",".",".","43","11","0.13","0.094",".",".",".","33","12","48","22","."
"34023","Middlesex County, NJ","2","1.5","51","14","0.11","0.09","20","9","3","30","12.2",".",".","."
"34025","Monmouth County, NJ","2","1.4",".",".","0.12","0.088",".",".",".",".",".",".",".","."
"34027","Morris County, NJ","2.1","1.2","36","7","0.1","0.088","38","13","2","32","11.4",".",".","."
"34029","Ocean County, NJ",".",".",".",".","0.1","0.086",".",".",".","29","10.2",".",".","."
"34031","Passaic County, NJ",".",".",".",".","0.11","0.085",".",".",".","37","13.5",".",".","."
"34039","Union County, NJ","2.9","2","74","27",".",".","45","14","4","35","13.8",".",".","."
"34041","Warren County, NJ",".",".",".",".",".",".",".",".",".","35","13",".",".","."
"35001","Bernalillo County, NM","6.9","3.4","64","15","0.09","0.074",".",".",".","18","6.7","143","38","."
"35005","Chaves County, NM",".",".",".",".",".",".",".",".",".","19","6.6",".",".","."
"35013","Dona Ana County, NM",".",".","51","9","0.09","0.076",".",".",".","15","6.3","274","45","."
"35015","Eddy County, NM",".",".","30","4","0.07","0.066","1","1","0",".",".",".",".","."
"35017","Grant County, NM",".",".",".",".","0.07","0.062","4","1","0",".",".","38","14","."
"35025","Lea County, NM",".",".","44","6","0.07","0.064",".",".",".",".",".",".",".","."
"35029","Luna County, NM",".",".","34","5","0.07","0.062",".",".",".",".",".","116","26","."
"35043","Sandoval County, NM",".","0.5","46","8","0.09","0.071",".",".",".","14","7.6","107","38","."
"35045","San Juan County, NM",".",".","47","16","0.09","0.079","75","8","1","15","6",".",".","."
"35049","Santa Fe County, NM","1.5","0.9",".",".",".",".",".",".",".","11","4.8","30","14","."
"36001","Albany County, NY","1.4","0.9",".",".","0.11","0.075","20","12","3","31","10.1",".",".","."
"36005","Bronx County, NY","2.7","1.9","72","26","0.11","0.076","62","36","8","39","15.6",".",".","."
"36013","Chautauqua County, NY",".",".",".",".","0.1","0.086","43","15","3","32","9.7",".",".","."
"36015","Chemung County, NY",".",".",".",".","0.08","0.072","24","13","3",".",".",".",".","."
"36027","Dutchess County, NY",".",".",".",".","0.11","0.078",".",".",".",".",".",".",".","."
"36029","Erie County, NY","2.1","1.1","106","16","0.1","0.085","134","27","4","35","11.6",".",".","."
"36031","Essex County, NY",".",".",".",".","0.11","0.084","11","5","1","21","5.6",".",".","."
"36033","Franklin County, NY",".",".",".",".","0.08","0.072","8","5","1",".",".","56","13","."
"36041","Hamilton County, NY",".",".",".",".","0.08","0.073","11","5","1",".",".",".",".","."
"36043","Herkimer County, NY",".",".",".",".","0.08","0.075","11","6","1",".",".",".",".","."
"36045","Jefferson County, NY",".",".",".",".","0.09","0.083",".",".",".",".",".",".",".","."
"36047","Kings County, NY","1.2","0.8",".",".",".",".",".",".",".","34","13.9",".",".","."
"36053","Madison County, NY",".",".",".",".","0.08","0.077","20","12","2",".",".",".",".","."
"36055","Monroe County, NY","1.7","1.1",".",".","0.09","0.081","72","23","4","31","9.9",".",".","."
"36059","Nassau County, NY",".",".",".","18",".",".","33","16","4",".",".",".",".","."
"36061","New York County, NY","2.3","1.4","79","34",".",".","50","29","10","37","16.1",".",".","."
"36063","Niagara County, NY","1.3","0.9",".",".","0.1","0.082","26","10","3","31","10.9",".",".","."
"36065","Oneida County, NY",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"36067","Onondaga County, NY","1.9","1.2",".",".","0.09","0.081","16","8","2",".",".",".",".","."
"36071","Orange County, NY",".",".",".",".","0.13","0.083",".",".",".","30","10.6",".",".","."
"36075","Oswego County, NY",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"36079","Putnam County, NY",".",".",".",".","0.11","0.085","18","8","2",".",".",".",".","."
"36081","Queens County, NY","3.1","2.4","68","23","0.09","0.075","35","20","5","32","11.4",".",".","."
"36083","Rensselaer County, NY",".",".",".",".","0.09","0.078","15","9","2",".",".",".",".","."
"36085","Richmond County, NY",".",".",".",".","0.1","0.082",".",".",".","33","13",".",".","."
"36089","St. Lawrence County, NY",".",".",".",".",".",".",".",".",".","19","5.9",".",".","."
"36091","Saratoga County, NY",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"36093","Schenectady County, NY","2.4","1.7",".",".","0.1","0.067","20","11","2",".",".",".",".","."
"36101","Steuben County, NY",".",".",".",".","0.08","0.075","26","13","2","27","8.1",".",".","."
"36103","Suffolk County, NY","1.8","1","42","10","0.11","0.086","40","21","5","29","10.9",".",".","."
"36111","Ulster County, NY",".",".",".",".","0.08","0.072","14","9","1",".",".",".",".","."
"36117","Wayne County, NY",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"36119","Westchester County, NY",".",".",".",".","0.13","0.094",".",".",".","31","11.7",".",".","."
"37001","Alamance County, NC",".",".",".",".",".",".",".",".",".","32","13.1",".",".","."
"37003","Alexander County, NC",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"37011","Avery County, NC",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"37013","Beaufort County, NC",".",".",".",".",".",".","34","7","1",".",".",".",".","."
"37021","Buncombe County, NC",".",".",".",".","0.09","0.073",".",".",".","28","12.8",".",".","."
"37027","Caldwell County, NC",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"37033","Caswell County, NC","1.7","0.7",".",".","0.1","0.082",".",".",".","29","12.3",".",".","."
"37035","Catawba County, NC",".",".",".",".",".",".",".",".",".","31","14.6","43","23","."
"37037","Chatham County, NC",".",".",".",".","0.09","0.075",".",".",".","26","11.7",".",".","."
"37051","Cumberland County, NC","3.1","2.3",".",".","0.1","0.082",".",".",".","30","13.6","36","19","."
"37057","Davidson County, NC",".",".",".",".",".",".",".",".",".","31","14.6",".",".","."
"37059","Davie County, NC",".",".",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"37061","Duplin County, NC",".",".",".",".",".",".",".",".",".","25","10",".",".","."
"37063","Durham County, NC",".","0.7",".",".","0.1","0.08",".",".",".",".",".","35","20","."
"37065","Edgecombe County, NC",".",".",".",".","0.09","0.08",".",".",".","25","11.6",".",".","."
"37067","Forsyth County, NC","2.4","1.8","54","11","0.11","0.083","67","21","5","31","13.6","54","20","."
