"County Code","County","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"19153","Polk County, IA","2.8","2.1",".","11","0.08","0.072",".",".",".","34","11.3","43","22","."
"19155","Pottawattamie County, IA",".",".",".",".",".",".",".",".",".","30","12.5","123","33","."
"19163","Scott County, IA",".",".",".","4","0.09","0.077","37","15","3","41","15.2","151","46","."
"19169","Story County, IA",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"19177","Van Buren County, IA",".",".",".",".","0.08","0.068","7","3","1","33","11.8","52","18","."
"19181","Warren County, IA",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"19193","Woodbury County, IA",".",".",".",".",".",".",".",".",".","25","10.6","72","23","."
"19197","Wright County, IA",".",".",".",".",".",".",".",".",".","27","11.1",".",".","."
"20045","Douglas County, KS",".",".",".",".","0.1","0.073",".",".",".",".",".",".",".","."
"20057","Ford County, KS",".",".",".",".",".",".",".",".",".",".",".","53","19","."
"20091","Johnson County, KS",".",".",".",".","0.09","0.081",".",".",".","30","11.8",".",".","."
"20103","Leavenworth County, KS",".",".",".",".","0.1","0.077",".",".",".",".",".",".",".","."
"20107","Linn County, KS","1.7","1.5","23","3","0.09","0.075",".",".",".","31","11.1",".",".","."
"20125","Montgomery County, KS",".",".",".",".",".",".","25","23","1",".",".",".",".","."
"20133","Neosho County, KS",".",".",".",".",".",".",".",".",".",".",".","49","25","."
"20173","Sedgwick County, KS","9.7","4.9","45","11","0.08","0.074",".",".",".","34","11.3","54","25","."
"20177","Shawnee County, KS",".",".",".",".",".",".",".",".",".","31","11.3",".",".","."
"20191","Sumner County, KS",".",".","26","5","0.09","0.078","18","2","0","26","11.1",".",".","."
"20195","Trego County, KS",".",".",".",".","0.08","0.071","6","5","1",".",".",".",".","."
"20209","Wyandotte County, KS","4.2","3.1","58","17","0.13","0.079","52","18","4","35","14","76","34","."
"21013","Bell County, KY",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"21015","Boone County, KY",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"21019","Boyd County, KY",".",".","38","11","0.1","0.082","52","23","6","36","16","72","33","."
"21029","Bullitt County, KY",".",".","45","9","0.09","0.08",".",".",".",".",".","72","27","."
"21037","Campbell County, KY",".",".","42","11","0.11","0.09","133","27","6","38","14.8","59","20","."
"21043","Carter County, KY",".",".",".",".","0.1","0.081",".",".",".","37","13.5",".",".","."
"21047","Christian County, KY",".",".",".",".","0.09","0.078",".",".",".","35","14",".",".","."
"21059","Daviess County, KY",".",".","35","8","0.1","0.083","91","26","5","37","15.1","60","22","."
"21061","Edmonson County, KY",".",".",".",".","0.09","0.075",".",".",".","34","13.6",".",".","."
"21067","Fayette County, KY",".",".","53","12","0.1","0.076","39","14","4","36","16.1","47","24","."
"21073","Franklin County, KY",".",".",".",".",".",".",".",".",".","38","14.6",".",".","."
"21089","Greenup County, KY",".",".",".",".","0.09","0.078","54","23","4",".",".",".",".","."
"21091","Hancock County, KY",".",".",".",".","0.09","0.072",".",".",".",".",".",".",".","."
"21093","Hardin County, KY",".",".",".",".","0.09","0.079",".",".",".","35","14.5","46","20","."
"21101","Henderson County, KY",".",".",".",".","0.09","0.077","99","22","3","37","15.4","54","21","."
"21111","Jefferson County, KY","4","2.6","56","17","0.12","0.085","143","23","5","47","16.8","66","25","."
"21113","Jessamine County, KY",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"21117","Kenton County, KY",".",".",".",".","0.1","0.084",".",".",".","42","15.9",".",".","."
"21125","Laurel County, KY",".",".",".",".",".",".",".",".",".","30","14.1","39","20","."
"21139","Livingston County, KY",".",".",".",".","0.09","0.075","59","16","6",".",".",".",".","."
"21145","McCracken County, KY",".",".","45","9","0.09","0.074","26","11","2","37","14","66","23","."
"21149","McLean County, KY",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"21151","Madison County, KY",".",".",".",".",".",".",".",".",".","33","15.2","41","21","."
"21183","Ohio County, KY",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"21185","Oldham County, KY",".",".",".",".","0.11","0.089",".",".",".",".",".",".",".","."
"21193","Perry County, KY",".",".",".",".","0.09","0.075",".",".",".","31","13.9","58","25","."
"21195","Pike County, KY",".",".",".",".","0.08","0.069",".",".",".","32","14.1","52","22","."
"21199","Pulaski County, KY",".",".",".",".","0.08","0.075",".",".",".",".",".","40","20","."
"21213","Simpson County, KY",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"21221","Trigg County, KY",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"21227","Warren County, KY",".",".","45","9","0.09","0.076","27","9","2","33","14.8","54","18","."
"22005","Ascension Parish, LA",".",".","41","9","0.1","0.078",".",".",".",".",".",".",".","."
"22011","Beauregard Parish, LA",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"22015","Bossier Parish, LA",".",".",".",".","0.1","0.082","23","7","2",".",".",".",".","."
"22017","Caddo Parish, LA",".",".",".",".","0.1","0.082",".",".",".","31","14","43","22","."
"22019","Calcasieu Parish, LA",".",".","43","8","0.11","0.085","47","14","2","27","11.3",".",".","."
"22029","Concordia Parish, LA",".",".",".",".",".",".",".",".",".","30","12.8",".",".","."
"22033","East Baton Rouge Parish, LA","3.1","2.1","58","16","0.13","0.097","66","17","4","30","15.7",".",".","."
"22047","Iberville Parish, LA",".",".","38","7","0.12","0.088",".",".",".","28","13.9",".",".","."
"22051","Jefferson Parish, LA",".","2.9","50","9","0.1","0.083",".",".",".","29","12.1",".",".","."
"22055","Lafayette Parish, LA",".",".",".",".",".",".",".",".",".","26","11.8",".",".","."
"22057","Lafourche Parish, LA",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"22063","Livingston Parish, LA",".",".",".","4","0.1","0.077",".",".",".",".",".",".",".","."
"22071","Orleans Parish, LA","2.7","1.7",".",".",".",".",".",".",".",".",".",".",".","."
"22073","Ouachita Parish, LA",".",".",".",".","0.1","0.079","30","8","2","34","13.2",".",".","."
"22077","Pointe Coupee Parish, LA",".",".",".",".","0.11","0.086",".",".",".",".",".",".",".","."
"22079","Rapides Parish, LA",".",".",".",".",".",".",".",".",".","31","12",".",".","."
"22089","St. Charles Parish, LA",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"22093","St. James Parish, LA",".",".",".",".","0.1","0.078",".",".",".",".",".",".",".","."
"22095","St. John the Baptist Parish, LA",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"22101","St. Mary Parish, LA",".",".",".",".","0.1","0.079",".",".",".",".",".",".",".","."
"22105","Tangipahoa Parish, LA",".",".",".",".",".",".",".",".",".","35","14.6",".",".","."
"22109","Terrebonne Parish, LA",".",".",".",".",".",".",".",".",".","28","11.2",".",".","."
"22121","West Baton Rouge Parish, LA",".",".","53","14","0.11","0.086","167","38","8","30","13.7","72","34","."
"23003","Aroostook County, ME",".",".",".",".",".",".",".",".",".",".",".","58","19","."
"23005","Cumberland County, ME","0.6","0.5","54","17","0.09","0.073","51","15","4",".",".","74","27","."
"23009","Hancock County, ME","0.6","0.4",".",".","0.1","0.083",".","6","1",".",".",".",".","."
"23011","Kennebec County, ME",".",".",".",".","0.1","0.07",".",".",".",".",".","34","15","."
"23013","Knox County, ME",".",".",".",".","0.1","0.075",".",".",".",".",".",".",".","."
"23017","Oxford County, ME",".",".",".",".","0.08","0.061",".",".",".",".",".",".",".","."
"23019","Penobscot County, ME",".",".",".",".","0.08","0.067",".",".",".",".",".","48","19","."
"23023","Sagadahoc County, ME",".",".",".",".","0.09","0.068",".",".",".",".",".",".",".","."
"23029","Washington County, ME",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"23031","York County, ME",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"24003","Anne Arundel County, MD",".",".",".",".","0.11","0.091",".",".",".","36","15.7",".",".","."
"24005","Baltimore County, MD","2.6","1.7",".","15","0.11","0.088","97","19","5","36","15.1","59","24","."
"24009","Calvert County, MD",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"24013","Carroll County, MD",".",".",".",".","0.11","0.087",".",".",".",".",".",".",".","."
"24015","Cecil County, MD",".",".",".",".","0.14","0.095",".",".",".","32","13.7",".",".","."
"24017","Charles County, MD",".",".",".",".","0.1","0.089",".",".",".",".",".",".",".","."
"24021","Frederick County, MD",".",".",".",".","0.1","0.08",".",".",".",".",".",".",".","."
"24023","Garrett County, MD",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"24025","Harford County, MD",".",".",".",".","0.13","0.099",".",".",".",".",".",".",".","."
"24029","Kent County, MD",".",".",".",".","0.11","0.084",".",".",".",".",".",".",".","."
"24031","Montgomery County, MD",".",".",".",".","0.1","0.083",".",".",".","32","13.6",".",".","."
"24033","Prince George's County, MD",".",".",".",".","0.11","0.092",".",".",".","37","13.8",".",".","."
"24043","Washington County, MD",".",".",".",".","0.09","0.079",".",".",".","33","14.9",".",".","."
"24510","Baltimore (City), MD","9.2","2.7","74","22",".",".",".",".",".","44","17.2","60","27","."
"25001","Barnstable County, MA",".",".",".",".","0.1","0.088",".",".",".",".",".",".",".","."
"25003","Berkshire County, MA",".",".",".",".","0.1","0.087",".",".",".","34","11.8",".",".","."
"25005","Bristol County, MA",".",".",".",".","0.1","0.082","70","20","5",".",".",".",".","."
"25007","Dukes County, MA",".",".",".",".","0.1","0.087",".",".",".",".",".",".",".","."
"25009","Essex County, MA",".",".","45","10","0.12","0.088",".",".",".","28","9.9",".",".","."
"25013","Hampden County, MA","3.3","2.6","48","17","0.13","0.09","53","21","6","30","12.7","53","22","."
"25015","Hampshire County, MA",".",".","37","5","0.12","0.09","21","16","3",".",".","33","13","."
"25017","Middlesex County, MA","2.6","1.8",".",".","0.11","0.083",".",".",".",".",".",".",".","."
"25021","Norfolk County, MA",".",".",".",".","0.11","0.089",".",".",".",".",".",".",".","."
"25023","Plymouth County, MA",".",".",".",".",".",".",".",".",".","27","10.5",".",".","."
"25025","Suffolk County, MA","3.6","2.3","68","23","0.11","0.086","54","40","6","37","13.7","40","23","."
"25027","Worcester County, MA","3.3","2.3","50","15","0.11","0.085","26","15","5","31","12.2","53","25","."
"26005","Allegan County, MI",".",".",".",".","0.12","0.094",".",".",".","36","12.4",".",".","."
"26017","Bay County, MI",".",".",".",".",".",".",".",".",".","41","12.4",".",".","."
"26019","Benzie County, MI",".",".",".",".","0.1","0.086",".",".",".",".",".",".",".","."
"26021","Berrien County, MI",".",".",".",".","0.11","0.09",".",".",".","34","13.1",".",".","."
"26027","Cass County, MI",".",".",".",".","0.1","0.086",".",".",".",".",".",".",".","."
"26033","Chippewa County, MI",".",".",".",".",".",".",".",".",".","25","8.2",".",".","."
"26037","Clinton County, MI",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"26049","Genesee County, MI",".",".",".",".","0.09","0.08","22","13","2","36","12.9","67","20","."
"26063","Huron County, MI",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"26065","Ingham County, MI",".",".",".",".","0.09","0.082",".",".",".","38","13.5",".",".","."
"26077","Kalamazoo County, MI",".",".",".",".","0.09","0.081",".",".",".","33","13.8",".",".","."
"26081","Kent County, MI","2.6","1.9",".","15","0.1","0.083","23","10","1","46","15.4","58","21","."
"26089","Leelanau County, MI",".",".",".",".","0.1","0.08",".",".",".",".",".",".",".","."
"26091","Lenawee County, MI",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"26099","Macomb County, MI","3.6","2",".",".","0.12","0.089","53","18","3","42","14.4",".",".","."
"26105","Mason County, MI",".",".",".",".","0.11","0.085",".",".",".",".",".",".",".","."
"26113","Missaukee County, MI",".",".",".",".","0.08","0.074",".",".",".","31","9.5",".",".","."
"26115","Monroe County, MI",".",".",".",".",".",".",".",".",".","49","15.7",".",".","."
"26121","Muskegon County, MI",".",".",".",".","0.11","0.09",".",".",".","41","13.1",".",".","."
"26125","Oakland County, MI","3.4","2.1",".",".","0.1","0.078",".",".",".","52","15.5",".",".","."
"26139","Ottawa County, MI",".",".",".",".","0.11","0.086",".",".",".","42","14",".",".","."
"26147","St. Clair County, MI",".",".",".",".","0.11","0.088","137","45","6","48","15.1",".",".","."
"26153","Schoolcraft County, MI","0.7","0.4",".",".","0.11","0.085","14","5","0",".",".",".",".","."
"26161","Washtenaw County, MI",".",".",".",".","0.1","0.083",".",".",".","55","16.7",".",".","."
"26163","Wayne County, MI","3.4","2","60","20","0.1","0.08","125","43","6","58","18.5","132","40","."
"27003","Anoka County, MN","3.7","2.7","48","12","0.09","0.077","25","10","1",".",".",".",".","."
"27005","Becker County, MN",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"27017","Carlton County, MN",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"27035","Crow Wing County, MN",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"27037","Dakota County, MN","0.7","0.5","37","11",".",".","19","5","1","28","10.3",".",".","."
"27049","Goodhue County, MN",".",".",".",".","0.09","0.072",".",".",".",".",".",".",".","."
"27053","Hennepin County, MN","3.3","1.8",".",".",".",".","89","25","2","30","10.3","54","23","."
"27075","Lake County, MN",".",".",".",".","0.07","0.067",".",".",".",".",".",".",".","."
"27095","Mille Lacs County, MN",".",".",".",".","0.09","0.073",".",".",".","27","7",".",".","."
"27109","Olmsted County, MN",".",".",".",".","0.08","0.074",".",".",".","33","11.3",".",".","."
"27123","Ramsey County, MN","5.6","3",".",".",".",".",".",".",".","31","12.2","63","29","."
"27137","Saint Louis County, MN","4.2","1.6",".",".","0.08","0.07",".",".",".","25","7.8","54","26","."
"27139","Scott County, MN",".",".",".",".","0.1","0.073",".",".",".",".",".",".",".","."
"27145","Stearns County, MN","4","2.4",".",".","0.07","0.063",".",".",".","25","9.3",".",".","."
"27163","Washington County, MN",".",".",".",".","0.09","0.072","23","5","1",".",".",".",".","."
"27171","Wright County, MN",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"28001","Adams County, MS",".",".",".",".","0.08","0.074",".",".",".","33","12.3",".",".","."
"28011","Bolivar County, MS",".",".",".",".","0.08","0.074",".",".",".","33","13.3",".",".","."
"28033","DeSoto County, MS",".",".",".",".","0.11","0.084",".",".",".","40","13.3",".",".","."
"28047","Harrison County, MS",".",".",".",".","0.1","0.084",".",".",".",".",".",".",".","."
"28049","Hinds County, MS","3.4","2.6",".",".","0.08","0.072","19","5","1","37","13.7",".",".","."
"28059","Jackson County, MS",".",".",".","9","0.09","0.08",".",".",".",".",".",".",".","."
"28067","Jones County, MS",".",".",".",".",".",".",".",".",".","34","14.8",".",".","."
"28075","Lauderdale County, MS",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"28081","Lee County, MS",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"28123","Scott County, MS",".",".",".",".",".",".",".",".",".","27","12.5",".",".","."
"28149","Warren County, MS",".",".",".",".",".",".",".",".",".","39","13",".",".","."
"29019","Boone County, MO",".",".",".",".",".",".",".",".",".","35","12.9",".",".","."
"29021","Buchanan County, MO",".",".",".",".",".",".",".",".",".","35","14.5","66","32","."
"29037","Cass County, MO",".",".",".",".","0.09","0.081",".",".",".","31","11.6",".",".","."
"29039","Cedar County, MO",".",".",".",".","0.09","0.079",".",".",".","33","12.1",".",".","."
"29047","Clay County, MO",".",".","41","6","0.11","0.088",".",".",".","31","12.2",".",".","."
"29049","Clinton County, MO",".",".",".",".","0.1","0.087",".",".",".",".",".",".",".","."
"29077","Greene County, MO","4","2.8","54","12","0.09","0.077","95","30","3","34","13","44","19","."
"29093","Iron County, MO",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"29095","Jackson County, MO","3.6","2.4","58","18",".",".","139","59","6","34","14.1","56","25","."
"29097","Jasper County, MO",".",".",".",".",".",".",".",".",".",".",".","130","34","."
"29099","Jefferson County, MO",".",".",".",".","0.11","0.092","318","68","10","40","15.4",".",".","."
"29113","Lincoln County, MO",".",".",".",".","0.11","0.089",".",".",".",".",".",".",".","."
"29137","Monroe County, MO",".",".",".",".","0.09","0.076","15","10","2","32","12.1","35","17","."
"29157","Perry County, MO",".",".",".",".","0.1","0.08",".",".",".",".",".",".",".","."
"29165","Platte County, MO",".",".",".",".","0.11","0.086",".",".",".",".",".",".",".","."
"29183","Saint Charles County, MO",".",".","39","9","0.12","0.092",".",".",".","39","15.2",".",".","."
"29186","Sainte Genevieve County, MO",".",".","22","4","0.11","0.084",".",".",".","36","15",".",".","."
"29189","Saint Louis County, MO","1.7","1.3","50","17","0.11","0.089","48","17","3","44","15.5","75","28","."
"29510","St. Louis City, MO","4.7","3","57","15","0.12","0.091","70","24","4","41","16.1","196","56","."
"30003","Big Horn County, MT",".",".",".",".",".",".",".",".",".",".",".","95","24","."
"30013","Cascade County, MT","3.7","2",".",".",".",".","70","27","3","18","5.9","21","8","."
"30029","Flathead County, MT","5.5","3.3",".",".","0.06","0.057",".",".",".","22","9.7","104","26","."
"30031","Gallatin County, MT","2.6","0.9",".",".",".",".",".",".",".",".",".",".",".","."
"30035","Glacier County, MT",".",".",".",".",".",".",".",".",".",".",".","32","15","."
"30047","Lake County, MT",".",".",".",".",".",".",".",".",".","30","8.5","82","19","."
"30049","Lewis and Clark County, MT",".",".",".",".",".",".",".",".",".","38","8.5","55","21","."
"30053","Lincoln County, MT",".",".",".",".",".",".",".",".",".","51","15.8","99","29","."
"30063","Missoula County, MT","4.3","3.6",".",".",".",".",".",".",".","43","11.1","58","22","."
"30087","Rosebud County, MT",".",".",".",".",".",".",".",".",".","26","6.6",".",".","."
"30089","Sanders County, MT",".",".",".",".",".",".",".",".",".","15","6.2","21","11","."
"30093","Silver Bow County, MT","4.7","3.2",".",".",".",".",".",".",".","36","10.3","73","21","."
"30097","Sweet Grass County, MT",".",".",".",".",".",".",".",".",".",".",".","23","6","."
"30111","Yellowstone County, MT","5.6","3.5",".",".","0.07","0.058","76","24","5","21","7.5","32","15","."
"31025","Cass County, NE",".",".",".",".",".",".",".",".",".","26","10.5","93","31","."
"31047","Dawson County, NE",".",".",".",".",".",".",".",".",".",".",".","105","39","."
"31055","Douglas County, NE","3.6","2.6",".",".","0.08","0.07","109","49","3","30","11.1","122","47","."
"31079","Hall County, NE",".",".",".",".",".",".",".",".",".","23","8.3",".",".","."
"31109","Lancaster County, NE","4.1","2.8",".",".","0.07","0.056",".",".",".","29","9.9",".",".","."
"31157","Scotts Bluff County, NE",".",".",".",".",".",".",".",".",".","13","5.3",".",".","."
"31177","Washington County, NE",".",".",".",".",".",".",".",".",".","24","10.1",".",".","."
"32001","Churchill County, NV",".",".",".",".","0.06","0.058",".",".",".",".",".",".",".","."
"32003","Clark County, NV","6.3","5.2","63","20","0.12","0.089","10","8","5","29","10","142","40","."
"32005","Douglas County, NV","7.8","3.6",".",".",".",".",".",".",".",".",".",".",".","."
"32023","Nye County, NV",".",".",".",".",".",".",".",".",".",".",".","75","25","."
"32031","Washoe County, NV","4.4","3.2",".",".","0.08","0.069",".",".",".","52","9","142","48","."
"32033","White Pine County, NV",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"32510","Carson City, NV","4.3","2.7",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"33001","Belknap County, NH",".",".",".",".","0.09","0.073",".",".",".","19","7.8",".",".","."
"33005","Cheshire County, NH",".",".",".",".","0.09","0.074",".",".",".","29","12",".",".","."
"33007","Coos County, NH",".",".",".",".","0.08","0.068",".",".",".","26","10.6",".",".","."
"33009","Grafton County, NH",".",".",".",".","0.08","0.068",".",".",".","31","9.2",".",".","."
"33011","Hillsborough County, NH","6.1","3.2","49","11","0.11","0.082","47","21","4","27","10.5","47","20","."
"33013","Merrimack County, NH",".",".",".",".","0.09","0.075","166","53","7","24","10.1",".",".","."
"33015","Rockingham County, NH",".",".","38","7","0.1","0.075","69","17","3","25","9","38","16","."
"33019","Sullivan County, NH",".",".",".",".","0.08","0.067",".",".",".","35","10.8",".",".","."
"34001","Atlantic County, NJ",".",".",".",".","0.1","0.084","20","9","2",".",".","50","23","."
"34003","Bergen County, NJ","3.4","2.8","76","22","0.12","0.091","37","16","4","41","14.5",".",".","."
"34005","Burlington County, NJ","4.3","2.5",".",".",".",".","32","16","4",".",".",".",".","."
"34007","Camden County, NJ","3.9","3",".","20","0.11","0.092","40","17","5","40","16.1","78","40","."
"34011","Cumberland County, NJ",".",".",".",".","0.11","0.085","23","13","4",".",".",".",".","."
"34013","Essex County, NJ",".",".","83","26",".",".",".",".",".","40","14.4",".",".","."
"34015","Gloucester County, NJ",".",".",".",".","0.11","0.091","35","17","5","32","14.2",".",".","."
"34017","Hudson County, NJ","4.8","2.8","74","22","0.12","0.091","64","29","8","38","16","66","30","."
"34019","Hunterdon County, NJ",".",".",".",".","0.11","0.092",".",".",".",".",".",".",".","."
"34021","Mercer County, NJ",".",".","55","16","0.11","0.089",".",".",".","34","13","59","26","."
"34023","Middlesex County, NJ","3","1.9","65","18","0.13","0.092","40","21","4","34","13.4",".",".","."
"34025","Monmouth County, NJ","3.9","1.9",".",".","0.12","0.088",".",".",".",".",".",".",".","."
"34027","Morris County, NJ","2.8","1.8","46","11","0.1","0.081","36","18","4","33","12.5",".",".","."
"34029","Ocean County, NJ",".",".",".",".","0.14","0.101",".",".",".","32","11.8",".",".","."
"34031","Passaic County, NJ",".",".",".",".","0.1","0.088",".",".",".","41","13.4",".",".","."
"34039","Union County, NJ","4.6","3.4","82","32",".",".","56","27","7","43","16.8",".",".","."
"34041","Warren County, NJ",".",".",".",".",".",".",".",".",".","34","13.7",".",".","."
"35001","Bernalillo County, NM","4.3","3.1","51","16","0.09","0.077",".",".",".","21","7","271","42","."
"35005","Chaves County, NM",".",".",".",".",".",".",".",".",".","17","6.6",".",".","."
"35013","Dona Ana County, NM","3.1","2.3","48","10","0.1","0.076","8","2","0","36","9.8","235","49","."
"35015","Eddy County, NM",".",".","30","5","0.08","0.067","7","1","0",".",".",".",".","."
"35017","Grant County, NM",".",".",".",".",".",".","5","1","0","12","5.8","31","18","."
"35025","Lea County, NM",".",".","45","7","0.09","0.074",".",".",".",".",".",".",".","."
"35029","Luna County, NM",".",".",".",".",".",".",".",".",".",".",".","50","22","."
"35043","Sandoval County, NM","3","1.3","48","9","0.09","0.076",".",".",".","15","8.1","162","54","."
"35045","San Juan County, NM",".",".","39","12","0.09","0.075","82","13","2","11","5.5","27","15","."
"35049","Santa Fe County, NM","3","1.4",".",".",".",".",".",".",".","9","4.5","35","14","."
"36001","Albany County, NY","1.9","1.4",".",".","0.1","0.08","25","21","5","36","12.4",".",".","."
"36005","Bronx County, NY","3.5","2.2",".","29","0.11","0.077","59","39","9","42","16.9",".",".","."
"36013","Chautauqua County, NY",".",".",".",".","0.1","0.089","82","25","4","34","11.1",".",".","."
"36015","Chemung County, NY",".",".",".",".","0.08","0.069","26","15","3",".",".",".",".","."
"36027","Dutchess County, NY",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"36029","Erie County, NY","2.5","1.6","69","19","0.11","0.09","116","35","6","40","14.7",".",".","."
"36031","Essex County, NY",".",".",".",".","0.09","0.078","10","8","1","27","6.7",".",".","."
"36033","Franklin County, NY",".",".",".",".","0.09","0.083","10","8","1",".",".","51","13","."
"36041","Hamilton County, NY",".",".",".",".","0.09","0.074","10","4","1",".",".",".",".","."
"36043","Herkimer County, NY",".",".",".",".","0.08","0.068","10","6","1",".",".",".",".","."
"36045","Jefferson County, NY",".",".",".",".","0.09","0.083",".",".",".",".",".",".",".","."
"36047","Kings County, NY","4.1","2.2",".",".",".",".",".",".",".","36","15.3",".",".","."
"36053","Madison County, NY",".",".",".",".","0.08","0.074","22","12","2",".",".",".",".","."
"36055","Monroe County, NY","2.5","2",".",".","0.09","0.08","41","14","4",".",".",".",".","."
"36059","Nassau County, NY",".",".","61","20",".",".",".",".",".","35","12.4",".",".","."
"36061","New York County, NY","2.2","1.5","81","36",".",".","68","38","11","40","17",".",".","."
"36063","Niagara County, NY","5.7","1.8",".",".","0.11","0.09","20","13","3","43","14",".",".","."
"36065","Oneida County, NY",".",".",".",".","0.09","0.069",".",".",".",".",".",".",".","."
"36067","Onondaga County, NY","2.8","1.9",".",".","0.1","0.077","19","9","2","35","11.5",".",".","."
"36071","Orange County, NY",".",".",".",".","0.11","0.087",".",".",".","30","12.1",".",".","."
"36075","Oswego County, NY",".",".",".",".","0.1","0.079",".",".",".",".",".",".",".","."
"36079","Putnam County, NY",".",".",".",".","0.12","0.096","28","10","2",".",".",".",".","."
"36081","Queens County, NY","2.4","1.6","77","27","0.12","0.086","56","25","6",".",".",".",".","."
"36083","Rensselaer County, NY",".",".",".",".","0.09","0.081",".",".",".",".",".",".",".","."
"36085","Richmond County, NY",".",".",".",".","0.12","0.094",".",".",".","33","14.5",".",".","."
"36089","St. Lawrence County, NY",".",".",".",".",".",".",".",".",".","27","8.3",".",".","."
"36091","Saratoga County, NY",".",".",".",".","0.1","0.084",".",".",".",".",".",".",".","."
"36093","Schenectady County, NY","3.3","2.4",".",".","0.09","0.077","25","17","5",".",".",".",".","."
"36101","Steuben County, NY",".",".",".",".",".",".",".",".",".","29","9.8",".",".","."
"36103","Suffolk County, NY","2.3","1.5","49","13","0.12","0.098","72","36","7","34","12",".",".","."
"36111","Ulster County, NY",".",".",".",".","0.09","0.08","15","11","1",".",".",".",".","."
"36117","Wayne County, NY",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"36119","Westchester County, NY",".",".",".",".","0.12","0.095",".",".",".","33","12.4",".",".","."
"37001","Alamance County, NC",".",".",".",".",".",".",".",".",".","35","14.6",".",".","."
"37003","Alexander County, NC",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"37011","Avery County, NC",".",".",".",".","0.08","0.074",".",".",".",".",".",".",".","."
"37021","Buncombe County, NC",".",".",".",".","0.1","0.079",".",".",".","32","13.1",".",".","."
"37027","Caldwell County, NC",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"37033","Caswell County, NC","0.9","0.6",".",".","0.09","0.076",".",".",".","30","13.7",".",".","."
"37035","Catawba County, NC",".",".",".",".",".",".",".",".",".","37","15.9","38","21","."
"37037","Chatham County, NC",".",".",".",".","0.09","0.079",".",".",".","28","11.9",".",".","."
"37051","Cumberland County, NC","3.6","2.8",".",".","0.11","0.091",".",".",".","32","14","42","19","."
"37057","Davidson County, NC",".",".",".",".",".",".",".",".",".","32","15.4",".",".","."
"37059","Davie County, NC",".",".",".",".","0.1","0.084",".",".",".",".",".",".",".","."
"37061","Duplin County, NC",".",".",".",".",".",".",".",".",".","32","11.5",".",".","."
"37063","Durham County, NC","1.3","0.9",".",".","0.09","0.076",".",".",".","30","13.6","36","19","."
"37065","Edgecombe County, NC",".",".",".",".","0.09","0.079",".",".",".","28","12.7",".",".","."
"37067","Forsyth County, NC","3.1","2.5",".","10","0.09","0.08",".",".",".",".",".","58","23","."
"37069","Franklin County, NC",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"37071","Gaston County, NC",".",".",".",".",".",".",".",".",".","33","14.7",".",".","."
"37075","Graham County, NC",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"37077","Granville County, NC",".",".",".",".","0.1","0.085",".",".",".",".",".",".",".","."
