"County Code","County","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"20133","Neosho County, KS",".",".",".",".",".",".",".",".",".",".",".","62","25","."
"20173","Sedgwick County, KS","6.8","6.2",".",".","0.09","0.08",".",".",".","29","12.8","86","25","."
"20177","Shawnee County, KS",".",".",".",".",".",".",".",".",".","24","10.8","49","20","."
"20181","Sherman County, KS",".",".",".",".",".",".",".",".",".",".",".","60","25","."
"20191","Sumner County, KS","3.3","2.3",".",".","0.09","0.081",".",".",".","23","10.5",".",".","."
"20195","Trego County, KS",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"20209","Wyandotte County, KS","6","5","62","17","0.11","0.087","42","12","1","32","13.4","63","36","."
"21013","Bell County, KY","4.1","3",".",".","0.11","0.09",".",".",".",".",".",".",".","."
"21015","Boone County, KY",".",".",".",".","0.11","0.083",".",".",".",".",".",".",".","."
"21019","Boyd County, KY","2.3","1.3","56","15","0.09","0.079","67","20","7","34","16","84","34","."
"21029","Bullitt County, KY",".",".","71","13","0.1","0.082",".",".",".","35","16.7",".",".","."
"21037","Campbell County, KY",".",".","47","15","0.11","0.093","104","40","6","34","15.7",".",".","."
"21043","Carter County, KY",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"21047","Christian County, KY",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"21059","Daviess County, KY","1","0.4","45","11","0.08","0.074","73","17","4",".",".","64","20","."
"21061","Edmonson County, KY",".",".",".",".","0.1","0.088",".",".",".",".",".",".",".","."
"21067","Fayette County, KY","2.8","1.7","53","13","0.09","0.076","48","20","5","39","16.6","56","21","."
"21073","Franklin County, KY",".",".",".",".",".",".",".",".",".","36","15.4",".",".","."
"21083","Graves County, KY",".",".",".",".","0.12","0.082",".",".",".",".",".",".",".","."
"21089","Greenup County, KY",".",".",".",".","0.09","0.077","59","24","7",".",".",".",".","."
"21091","Hancock County, KY",".",".",".",".","0.09","0.079","88","18","5",".",".",".",".","."
"21093","Hardin County, KY",".",".",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"21095","Harlan County, KY",".",".",".",".",".",".",".",".",".",".",".","50","27","."
"21101","Henderson County, KY","2.6","1.6","62","16","0.09","0.078","90","34","6","38","16",".",".","."
"21111","Jefferson County, KY","10.7","4.1",".","12","0.11","0.09","137","36","7","39","17.3","73","31","."
"21113","Jessamine County, KY",".",".",".",".","0.08","0.077",".",".",".",".",".",".",".","."
"21117","Kenton County, KY","3.2","1.9","60","18","0.11","0.087",".",".",".","37","16.4","51","19","."
"21139","Livingston County, KY",".",".",".",".","0.1","0.082","58","17","4",".",".",".",".","."
"21145","McCracken County, KY","3.3","2.6","56","11","0.11","0.087","30","14","2",".",".","74","21","."
"21149","McLean County, KY",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"21151","Madison County, KY",".",".",".",".",".",".",".",".",".","31","15.4",".",".","."
"21185","Oldham County, KY",".",".",".",".","0.11","0.093",".",".",".",".",".",".",".","."
"21195","Pike County, KY",".",".",".",".","0.09","0.078",".",".",".","32","15.5",".",".","."
"21199","Pulaski County, KY",".",".",".",".","0.1","0.087",".",".",".",".",".","50","24","."
"21209","Scott County, KY",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"21213","Simpson County, KY",".",".",".",".","0.11","0.085",".",".",".",".",".",".",".","."
"21221","Trigg County, KY",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"21227","Warren County, KY",".",".","53","10","0.1","0.088",".",".",".","34","15.4","37","19","."
"21235","Whitley County, KY",".",".",".",".",".",".",".",".",".",".",".","60","27","."
"22005","Ascension Parish, LA",".",".",".",".","0.13","0.098",".",".",".",".",".",".",".","."
"22011","Beauregard Parish, LA",".",".",".",".","0.13","0.081",".",".",".",".",".",".",".","."
"22015","Bossier Parish, LA",".",".",".",".","0.13","0.093","17","6","1",".",".",".",".","."
"22017","Caddo Parish, LA",".",".",".",".","0.11","0.086",".",".",".","31","13.8","51","24","."
"22019","Calcasieu Parish, LA",".",".",".","5","0.13","0.09","62","14","4","34","13.1",".",".","."
"22029","Concordia Parish, LA",".",".",".",".",".",".",".",".",".","27","12.3",".",".","."
"22033","East Baton Rouge Parish, LA","6.2","3.6","69","17","0.14","0.1","56","15","4","35","15",".",".","."
"22043","Grant Parish, LA",".",".",".",".","0.1","0.084",".",".",".",".",".",".",".","."
"22047","Iberville Parish, LA",".",".","41","9","0.13","0.096",".",".",".","33","13.7",".",".","."
"22051","Jefferson Parish, LA",".",".","54","11","0.12","0.095",".",".",".","35","13.5",".",".","."
"22055","Lafayette Parish, LA",".",".",".",".","0.12","0.092",".",".",".","33","13",".",".","."
"22057","Lafourche Parish, LA",".",".",".",".","0.12","0.085",".",".",".",".",".",".",".","."
"22063","Livingston Parish, LA",".",".","28","5","0.13","0.101",".",".",".",".",".",".",".","."
"22071","Orleans Parish, LA","5.7","4","67","19","0.11","0.081",".",".",".","37","14.4",".",".","."
"22073","Ouachita Parish, LA",".",".",".",".","0.1","0.081","10","3","0","27","13.3",".",".","."
"22077","Pointe Coupee Parish, LA",".",".",".",".","0.11","0.077",".",".",".",".",".",".",".","."
"22079","Rapides Parish, LA",".",".",".",".",".",".",".",".",".","30","13.3",".",".","."
"22087","St. Bernard Parish, LA",".",".",".",".","0.11","0.086","108","20","5","35","13.1",".",".","."
"22089","St. Charles Parish, LA",".",".",".",".","0.12","0.094",".",".",".",".",".",".",".","."
"22093","St. James Parish, LA",".",".",".",".","0.12","0.085",".",".",".",".",".",".",".","."
"22095","St. John the Baptist Parish, LA",".",".",".",".","0.12","0.093",".",".",".",".",".",".",".","."
"22101","St. Mary Parish, LA",".",".",".",".","0.12","0.088",".",".",".",".",".",".",".","."
"22105","Tangipahoa Parish, LA",".",".",".",".",".",".",".",".",".","35","14",".",".","."
"22109","Terrebonne Parish, LA",".",".",".",".",".",".",".",".",".","29","12.4",".",".","."
"22121","West Baton Rouge Parish, LA",".",".","65","17","0.12","0.093","151","31","6","36","14.2",".",".","."
"23003","Aroostook County, ME",".",".",".",".",".",".",".",".",".",".",".","86","24","."
"23005","Cumberland County, ME",".",".",".",".","0.08","0.067","45","18","5",".",".","74","25","."
"23007","Franklin County, ME",".",".",".",".",".",".",".",".",".",".",".","29","12","."
"23009","Hancock County, ME",".",".",".",".","0.1","0.076",".",".",".",".",".",".",".","."
"23011","Kennebec County, ME",".",".",".",".","0.08","0.063",".",".",".",".",".",".",".","."
"23013","Knox County, ME",".",".",".",".","0.09","0.07",".",".",".",".",".","32","12","."
"23017","Oxford County, ME",".",".",".",".","0.06","0.054","25","14","3",".",".","25","10","."
"23019","Penobscot County, ME",".",".",".",".",".",".",".",".",".",".",".","37","17","."
"23021","Piscataquis County, ME",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"23023","Sagadahoc County, ME",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"23031","York County, ME",".",".","47","10","0.09","0.073",".",".",".",".",".",".",".","."
"23901","MOBILE MONITORS, ME",".",".",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"24003","Anne Arundel County, MD",".",".",".",".","0.12","0.099","69","24","6",".",".","48","25","."
"24005","Baltimore County, MD",".",".","61","17","0.11","0.084",".",".",".",".",".","33","15","."
"24009","Calvert County, MD",".",".",".",".","0.11","0.088",".",".",".",".",".",".",".","."
"24013","Carroll County, MD",".",".",".",".","0.11","0.089",".",".",".",".",".",".",".","."
"24015","Cecil County, MD",".",".",".",".","0.13","0.109",".",".",".","32","14.1",".",".","."
"24017","Charles County, MD",".",".",".",".","0.11","0.093",".",".",".",".",".",".",".","."
"24021","Frederick County, MD",".",".",".",".","0.11","0.086",".",".",".",".",".",".",".","."
"24025","Harford County, MD",".",".",".",".","0.11","0.093",".",".",".",".",".",".",".","."
"24029","Kent County, MD",".",".",".",".","0.13","0.107",".",".",".",".",".",".",".","."
"24031","Montgomery County, MD",".",".",".",".","0.09","0.082",".",".",".","36","14.3",".",".","."
"24033","Prince George's County, MD",".",".",".",".","0.13","0.09",".",".",".",".",".","56","24","."
"24043","Washington County, MD",".",".",".",".","0.1","0.079",".",".",".","40","15.6",".",".","."
"24045","Wicomico County, MD",".",".",".",".",".",".",".",".",".",".",".","29","13","."
"24510","Baltimore (City), MD","4.6","3.4","65","23",".",".",".",".",".","42","17.4","75","35","."
"25001","Barnstable County, MA",".",".",".",".","0.11","0.083",".",".",".",".",".",".",".","."
"25005","Bristol County, MA",".",".",".",".","0.1","0.082","88","42","4","29","11.7",".",".","."
"25009","Essex County, MA",".",".",".",".","0.09","0.071","57","26","6",".",".",".",".","."
"25013","Hampden County, MA","5.4","4","70","26","0.1","0.079","52","23","5",".",".","57","28","."
"25015","Hampshire County, MA",".",".",".","5","0.1","0.08","23","15","2","25","8.8","25","11","."
"25017","Middlesex County, MA","5.3","3.2",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"25025","Suffolk County, MA","3.4","2.4","67","29","0.09","0.072","66","30","6",".",".","59","29","."
"25027","Worcester County, MA","9","3.3",".","18","0.1","0.076","37","19","6",".",".","54","19","."
"26005","Allegan County, MI",".",".",".",".","0.12","0.08",".",".",".","32","11.7",".",".","."
"26019","Benzie County, MI",".",".",".",".","0.09","0.081",".",".",".",".",".",".",".","."
"26021","Berrien County, MI",".",".",".",".","0.11","0.077",".",".",".","30","12.1",".",".","."
"26027","Cass County, MI",".",".",".",".","0.1","0.079",".",".",".",".",".",".",".","."
"26037","Clinton County, MI",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"26041","Delta County, MI",".",".",".",".",".",".","30","10","1",".",".",".",".","."
"26049","Genesee County, MI",".",".",".",".","0.09","0.074","28","15","3","32","12.9","36","19","."
"26063","Huron County, MI",".",".",".",".","0.09","0.072",".",".",".",".",".",".",".","."
"26065","Ingham County, MI",".",".",".",".","0.09","0.077",".",".",".","38","13.6",".",".","."
"26077","Kalamazoo County, MI",".",".",".",".","0.09","0.07",".",".",".","37","15.1",".",".","."
"26081","Kent County, MI","4.2","2.6",".",".","0.11","0.073","20","10","1","35","13.8","49","21","."
"26091","Lenawee County, MI",".",".",".",".","0.09","0.082",".",".",".",".",".",".",".","."
"26099","Macomb County, MI","5.1","1.5",".",".","0.09","0.077","52","13","2","33","13.4",".",".","."
"26105","Mason County, MI",".",".",".",".","0.12","0.081",".",".",".",".",".",".",".","."
"26113","Missaukee County, MI",".",".","27","2","0.08","0.073",".",".",".",".",".",".",".","."
"26115","Monroe County, MI",".",".",".",".",".",".",".",".",".","37","15.2",".",".","."
"26121","Muskegon County, MI",".",".",".",".","0.12","0.078",".",".",".","35","11.9",".",".","."
"26125","Oakland County, MI","4.7","2.6",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"26139","Ottawa County, MI",".",".",".",".","0.11","0.077",".",".",".","34","13.2","40","18","."
"26147","St. Clair County, MI",".",".",".",".","0.1","0.08","169","39","6",".",".",".",".","."
"26161","Washtenaw County, MI",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"26163","Wayne County, MI","7.7","4.5","74","24","0.1","0.08","114","42","7","45","20.1","101","43","."
"27003","Anoka County, MN","2.8","1.7",".",".","0.09","0.066",".",".",".",".",".",".",".","."
"27037","Dakota County, MN","1.7","1.5","41","12","0.08","0.066","56","16","2",".",".",".",".","."
"27053","Hennepin County, MN","5","2.7","65","22",".",".","42","8","1",".",".","103","31","."
"27075","Lake County, MN",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"27095","Mille Lacs County, MN",".",".",".",".","0.07","0.066",".",".",".",".",".","26","12","."
"27115","Pine County, MN","4","2",".",".",".",".",".",".",".",".",".",".",".","."
"27123","Ramsey County, MN","6.6","5.1","56","17",".",".","26","9","1",".",".","72","36","."
"27137","Saint Louis County, MN","3.8","2.1",".",".","0.07","0.065",".",".",".",".",".","69","29","."
"27145","Stearns County, MN","4.3","2.7",".",".",".",".",".",".",".",".",".",".",".","."
"27163","Washington County, MN",".",".",".",".","0.09","0.07","41","11","1",".",".","42","21","."
"28001","Adams County, MS",".",".",".",".","0.1","0.09",".",".",".","32","13.2",".",".","."
"28011","Bolivar County, MS",".",".",".",".","0.09","0.082",".",".",".","36","15.1",".",".","."
"28033","DeSoto County, MS",".",".","63","10","0.12","0.092",".",".",".","31","14.1",".",".","."
"28035","Forrest County, MS",".",".",".",".",".",".",".",".",".","30","14.9",".",".","."
"28045","Hancock County, MS",".",".","33","4","0.14","0.088",".",".",".","28","12.2",".",".","."
"28047","Harrison County, MS",".",".",".",".","0.12","0.089","107","33","2","28","12.8",".",".","."
"28049","Hinds County, MS","4.4","3.2",".",".","0.1","0.08","29","6","2","39","15.6","63","23","."
"28059","Jackson County, MS",".",".",".",".","0.11","0.091","42","10","2","31","13.4","35","17","."
"28067","Jones County, MS",".",".",".",".",".",".",".",".",".","35","17",".",".","."
"28075","Lauderdale County, MS",".",".",".",".","0.1","0.08",".",".",".","34","15",".",".","."
"28081","Lee County, MS",".",".",".",".","0.1","0.084",".",".",".","31","14.5","34","17","."
"28087","Lowndes County, MS",".",".",".",".",".",".",".",".",".","33","15.5",".",".","."
"28089","Madison County, MS",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"28123","Scott County, MS",".",".",".",".",".",".",".",".",".","30","13.5",".",".","."
"28149","Warren County, MS",".",".",".",".","0.1","0.083",".",".",".","31","14.1",".",".","."
"29021","Buchanan County, MO",".",".",".",".",".",".",".",".",".","27","11.9","80","31","."
"29037","Cass County, MO",".",".",".",".","0.12","0.084",".",".",".","25","10.9",".",".","."
"29039","Cedar County, MO",".",".",".",".","0.11","0.094",".",".",".","27","11.7",".",".","."
"29047","Clay County, MO","10.1","3.8","67","14","0.12","0.091","27","8","1","29","13.2",".",".","."
"29077","Greene County, MO","4","2.6","56","12","0.09","0.078","156","77","5","27","12.3","35","18","."
"29091","Howell County, MO",".",".",".",".",".",".",".",".",".","28","13.5",".",".","."
"29093","Iron County, MO",".",".",".",".",".",".","502","99","7",".",".",".",".","."
"29095","Jackson County, MO","6.7","5.2",".",".",".",".","71","39","3","30","13.4","56","29","."
"29097","Jasper County, MO",".",".",".",".",".",".",".",".",".","30","13.5",".",".","."
"29099","Jefferson County, MO",".",".",".",".","0.1","0.08","273","42","5","33","15.2",".",".","."
"29113","Lincoln County, MO",".",".",".",".",".",".",".",".",".",".",".","51","17","."
"29129","Mercer County, MO",".",".","20","3",".",".",".",".",".",".",".",".",".","."
"29137","Monroe County, MO",".",".",".",".","0.09","0.076","18","13","3","30","10.9","37","12","."
"29165","Platte County, MO",".",".","44","9","0.12","0.09","16","8","2",".",".",".",".","."
"29183","Saint Charles County, MO",".",".","40","9","0.12","0.088",".",".",".","34","14.8",".",".","."
"29186","Sainte Genevieve County, MO",".",".",".",".","0.12","0.086",".",".",".","33","15.1",".",".","."
"29189","Saint Louis County, MO","4.3","3","60","21","0.12","0.088","79","26","5","33","15.1","50","19","."
"29510","St. Louis City, MO","5.6","3.8","69","26","0.11","0.086","143","43","7","36","16.4","92","39","."
"30013","Cascade County, MT","6.5","3.6",".",".",".",".",".",".",".","28","7.5",".",".","."
"30029","Flathead County, MT","7","4.3",".",".","0.06","0.056",".",".",".",".",".","97","23","."
"30031","Gallatin County, MT","17.4","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"30035","Glacier County, MT",".",".",".",".",".",".",".",".",".",".",".","101","20","."
"30043","Jefferson County, MT",".",".",".",".",".",".","229","57","5",".",".",".",".","."
"30047","Lake County, MT",".",".",".",".",".",".",".",".",".","33","12.1","85","21","."
"30049","Lewis and Clark County, MT",".",".",".",".",".",".","247","51","9","41","10.5","104","27","."
"30053","Lincoln County, MT",".",".",".",".",".",".",".",".",".",".",".","68","25","."
"30063","Missoula County, MT","4.9","3.3",".",".",".",".",".",".",".","49","13.4","196","28","."
"30081","Ravalli County, MT",".",".",".",".",".",".",".",".",".",".",".","311","27","."
"30087","Rosebud County, MT",".",".","32","3",".",".","21","8","2",".",".",".",".","."
"30089","Sanders County, MT",".",".",".",".",".",".",".",".",".","18","6.9",".",".","."
"30093","Silver Bow County, MT","5.9","4.5",".",".",".",".",".",".",".",".",".","153","22","."
"30111","Yellowstone County, MT","8.2","4.9",".",".",".",".","100","26","6","28","8.5","43","17","."
"31055","Douglas County, NE","4.4","3",".",".","0.08","0.072",".",".",".","28","11.5","124","47","."
"31079","Hall County, NE",".",".",".",".",".",".",".",".",".","25","9.3",".",".","."
"31109","Lancaster County, NE","6.5","2.9",".",".","0.07","0.057",".",".",".",".",".",".",".","."
"31111","Lincoln County, NE",".",".",".",".",".",".",".",".",".","17","7.3",".",".","."
"32003","Clark County, NV","8.5","7.1","69","25","0.1","0.082","12","6","0","32","10.8","188","48","."
"32005","Douglas County, NV","12.1","4.2",".",".","0.09","0.071",".",".",".","9","3.8","19","9","."
"32015","Lander County, NV",".",".",".",".",".",".",".",".",".",".",".","194","20","."
"32031","Washoe County, NV","7.2","5.2","38","8","0.09","0.069",".",".",".","31","9","96","42","."
"32033","White Pine County, NV",".",".",".",".","0.08","0.074",".",".",".",".",".",".",".","."
"32510","Carson City, NV","7.4","3.6",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"33003","Carroll County, NH",".",".",".",".","0.07","0.058",".",".",".",".",".",".",".","."
"33005","Cheshire County, NH",".",".",".",".","0.08","0.063","48","22","6",".",".","41","19","."
"33007","Coos County, NH",".",".",".",".",".",".","121","30","4",".",".","72","28","."
"33009","Grafton County, NH",".",".",".",".","0.08","0.062",".",".",".",".",".",".",".","."
"33011","Hillsborough County, NH","8","4.1","44","11","0.09","0.07","61","22","5",".",".","33","15","."
"33013","Merrimack County, NH",".",".",".",".","0.08","0.065","165","44","4",".",".","27","13","."
"33015","Rockingham County, NH",".",".","37","5","0.08","0.068","58","13","2",".",".","34","15","."
"33017","Strafford County, NH",".",".",".",".","0.08","0.065",".",".",".",".",".","29","13","."
"33019","Sullivan County, NH",".",".",".",".","0.08","0.067","30","15","3",".",".","24","13","."
"34001","Atlantic County, NJ",".",".",".",".","0.11","0.085","20","13","3",".",".","42","23","."
"34003","Bergen County, NJ","4.8","3.4",".",".",".",".","41","20","5","36","14.6","86","36","."
"34005","Burlington County, NJ","5.1","3.7",".",".",".",".","36","16","4",".",".",".",".","."
"34007","Camden County, NJ","5.3","4.3","69","20","0.13","0.102","47","21","6",".",".","76","29","."
"34011","Cumberland County, NJ",".",".",".",".","0.12","0.094","32","17","4",".",".",".",".","."
"34013","Essex County, NJ",".",".","81","29",".",".",".",".",".",".",".",".",".","."
"34015","Gloucester County, NJ",".",".",".",".","0.12","0.104","53","21","5","34","15.1",".",".","."
"34017","Hudson County, NJ","8.5","4.8","79","26","0.1","0.082","50","25","8",".",".",".",".","."
"34019","Hunterdon County, NJ",".",".",".",".","0.11","0.091",".",".",".",".",".",".",".","."
"34021","Mercer County, NJ",".",".","53","16","0.11","0.099",".",".",".","43","14.7","55","26","."
"34023","Middlesex County, NJ","4.7","3.3","59","19","0.11","0.094","33","18","5",".",".",".",".","."
"34025","Monmouth County, NJ","7","3.2",".",".","0.13","0.098",".",".",".",".",".",".",".","."
"34027","Morris County, NJ","5.1","3.1","53","11","0.11","0.09","44","21","4","30","12.9",".",".","."
"34029","Ocean County, NJ",".",".",".",".","0.14","0.114",".",".",".",".",".",".",".","."
"34031","Passaic County, NJ",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"34039","Union County, NJ","7.2","4.7","106","41",".",".","52","25","9","38","14.2","108","35","."
"34041","Warren County, NJ",".",".",".",".",".",".",".",".",".","38","13.9",".",".","."
"35001","Bernalillo County, NM","7","3.8",".","17","0.09","0.076",".",".",".","25","7.8","131","51","."
"35005","Chaves County, NM",".",".",".",".",".",".",".",".",".","15","6.8","40","20","."
"35013","Dona Ana County, NM","5.8","3.7","66","12","0.12","0.081","12","3","0","31","10.5","96","41","."
"35015","Eddy County, NM",".",".","36","6","0.08","0.069","48","6","1",".",".",".",".","."
"35017","Grant County, NM",".",".",".",".",".",".","160","24","3","11","5.5","43","19","."
"35023","Hidalgo County, NM",".",".",".",".",".",".","4","2","0",".",".",".",".","."
"35025","Lea County, NM",".",".",".",".",".",".",".",".",".","14","6.8","40","21","."
"35035","Otero County, NM",".",".",".",".",".",".",".",".",".",".",".","56","20","."
"35043","Sandoval County, NM","2.2","1","47","10","0.09","0.075",".",".",".","27","11.3","36","17","."
"35045","San Juan County, NM","5.1","1.7","44","11","0.09","0.08","37","8","2","13","6.1","27","15","."
"35049","Santa Fe County, NM","3.8","1.7",".",".",".",".",".",".",".","10","5.2","27","12","."
"35055","Taos County, NM",".",".",".",".",".",".",".",".",".",".",".","36","10","."
"35061","Valencia County, NM",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"36001","Albany County, NY","1.8","1.1",".",".","0.08","0.067","56","20","4","30","12.4",".",".","."
"36005","Bronx County, NY","6","3.5","81","32","0.1","0.071","86","40","11","44","16.6",".",".","."
"36013","Chautauqua County, NY",".",".",".",".","0.11","0.087","313","65","8",".",".","32","14","."
"36015","Chemung County, NY",".",".",".",".","0.09","0.073","29","12","3",".",".",".",".","."
"36027","Dutchess County, NY",".",".",".",".","0.11","0.079",".",".",".","31","11.5",".",".","."
"36029","Erie County, NY","4.7","2",".","22","0.11","0.085","256","51","10","30","16.1",".",".","."
"36031","Essex County, NY",".",".",".",".","0.09","0.069","13","6","1",".",".",".",".","."
"36041","Hamilton County, NY",".",".",".",".","0.09","0.072","12","8","1",".",".",".",".","."
"36043","Herkimer County, NY",".",".",".",".","0.08","0.067","12","7","1",".",".","23","9","."
"36045","Jefferson County, NY",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"36047","Kings County, NY","6.2","4.3",".",".",".",".",".",".",".","42","14.9",".",".","."
"36053","Madison County, NY",".",".",".",".","0.08","0.073","21","12","2",".",".",".",".","."
"36055","Monroe County, NY","4.2","2.6",".",".","0.08","0.073","75","21","6","28","11.8",".",".","."
"36059","Nassau County, NY","3.6","2.5","69","24",".",".","55","25","6","32","12.2","38","17","."
"36061","New York County, NY","6","4.2","86","38","0.11","0.089","71","46","13","42","18.5","49","22","."
"36063","Niagara County, NY","3.8","1.6",".",".","0.1","0.08","67","17","5","32","12.7",".",".","."
"36065","Oneida County, NY",".",".",".",".","0.08","0.066",".",".",".","27","11.8",".",".","."
"36067","Onondaga County, NY","3.9","2.4",".",".","0.08","0.074","26","22","3","24","10.6",".",".","."
"36071","Orange County, NY",".",".",".",".","0.1","0.078",".",".",".",".",".",".",".","."
"36079","Putnam County, NY",".",".",".",".","0.1","0.08","30","15","2",".",".",".",".","."
"36081","Queens County, NY","6.3","3.3","83","30","0.11","0.082","50","25","6","40","14.1",".",".","."
"36083","Rensselaer County, NY",".",".",".",".",".",".","17","10","1",".",".",".",".","."
"36085","Richmond County, NY",".",".",".",".","0.12","0.094",".",".",".","40","14.3",".",".","."
"36089","St. Lawrence County, NY",".",".",".",".",".",".",".",".",".","20","7.3",".",".","."
"36091","Saratoga County, NY",".",".",".",".","0.09","0.072",".",".",".",".",".",".",".","."
"36093","Schenectady County, NY","5.2","2.9",".",".","0.08","0.064","34","16","3","26","10.7",".",".","."
"36103","Suffolk County, NY","3.4","2.8","55","17","0.13","0.092","45","22","7",".",".",".",".","."
"36111","Ulster County, NY",".",".",".",".","0.09","0.077","15","9","2",".",".","29","10","."
"36117","Wayne County, NY",".",".",".",".","0.09","0.07",".",".",".",".",".",".",".","."
"36119","Westchester County, NY",".",".",".",".","0.11","0.078",".",".",".",".",".",".",".","."
"37001","Alamance County, NC",".",".",".",".",".",".",".",".",".","34","15.6",".",".","."
"37003","Alexander County, NC",".",".",".",".","0.11","0.091",".",".",".",".",".",".",".","."
"37011","Avery County, NC",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"37021","Buncombe County, NC",".",".",".",".","0.11","0.09",".",".",".",".",".","41","19","."
"37025","Cabarrus County, NC",".",".",".",".",".",".",".",".",".",".",".","45","22","."
"37027","Caldwell County, NC",".",".",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"37029","Camden County, NC",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"37033","Caswell County, NC",".",".",".",".","0.12","0.092",".",".",".","35","14.9",".",".","."
"37035","Catawba County, NC",".",".",".",".",".",".",".",".",".","38","17.9","47","23","."
"37037","Chatham County, NC",".",".",".",".","0.1","0.08",".",".",".","27","13.3",".",".","."
"37051","Cumberland County, NC","6.3","3.9",".",".","0.11","0.086",".",".",".","33","16.2","63","23","."
"37057","Davidson County, NC",".",".",".",".",".",".",".",".",".","38","18","41","21","."
"37059","Davie County, NC",".",".",".",".","0.11","0.094","47","18","4",".",".",".",".","."
"37061","Duplin County, NC",".",".",".",".","0.09","0.081",".",".",".","25","13.1",".",".","."
"37063","Durham County, NC","6.1","5",".",".","0.11","0.089",".",".",".","33","15.8","43","23","."
"37065","Edgecombe County, NC",".",".",".",".","0.11","0.085",".",".",".","31","14.8","43","21","."
"37067","Forsyth County, NC","5.1","3.7",".",".","0.11","0.09","67","19","4","36","16.7","64","23","."
"37069","Franklin County, NC",".",".",".",".","0.11","0.088",".",".",".",".",".",".",".","."
"37071","Gaston County, NC",".",".",".",".",".",".",".",".",".","35","16.3","40","21","."
"37077","Granville County, NC","1.2","0.7",".",".","0.11","0.091",".",".",".",".",".",".",".","."
"37081","Guilford County, NC","4.6","3.3",".",".","0.12","0.089",".",".",".","35","16.9","44","24","."
"37085","Harnett County, NC",".",".",".",".",".",".",".",".",".",".",".","52","27","."
"37087","Haywood County, NC",".",".",".",".","0.1","0.087",".",".",".","34","15.5","51","27","."
"37089","Henderson County, NC",".",".",".",".",".",".",".",".",".",".",".","50","23","."
"37099","Jackson County, NC",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"37101","Johnston County, NC",".",".",".",".","0.12","0.082",".",".",".",".",".",".",".","."
"37107","Lenoir County, NC",".",".",".",".","0.1","0.081",".",".",".","24","12.7",".",".","."
"37109","Lincoln County, NC",".",".",".",".","0.11","0.094","49","18","4",".",".",".",".","."
"37111","McDowell County, NC",".",".",".",".",".",".",".",".",".","39","17.2","69","25","."
"37117","Martin County, NC",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"37119","Mecklenburg County, NC","10.8","4.7","65","18","0.14","0.101","64","17","4","34","17.2","62","31","."
"37121","Mitchell County, NC",".",".",".",".",".",".",".",".",".","37","17.3","88","28","."
"37129","New Hanover County, NC","6.3","3.8",".",".","0.1","0.08","80","30","6","28","12.5","36","17","."
"37131","Northampton County, NC",".",".",".",".","0.1","0.079","27","12","4",".",".",".",".","."
"37133","Onslow County, NC",".",".",".",".",".",".",".",".",".","28","12.3","32","17","."
"37135","Orange County, NC","5.4","3.8",".",".",".",".",".",".",".","30","14.4",".",".","."
"37139","Pasquotank County, NC",".",".",".",".",".",".",".",".",".",".",".","34","17","."
"37145","Person County, NC",".",".",".",".","0.09","0.082",".",".",".",".",".",".",".","."
"37147","Pitt County, NC",".",".",".",".","0.11","0.082","20","7","3","31","14.4","36","19","."
"37157","Rockingham County, NC",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"37159","Rowan County, NC","1.5","0.9",".",".","0.12","0.094",".",".",".",".",".",".",".","."
