"County Code","County","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"26163","Wayne County, MI","0.5","0.5",".",".",".",".",".",".",".",".",".",".",".","."
"28049","Hinds County, MS","1.6","1.1",".",".",".",".",".",".",".",".",".",".",".","."
"30031","Gallatin County, MT","0.6","0.3",".",".",".",".",".",".",".",".",".",".",".","."
"31055","Douglas County, NE","1.7","1.3",".",".",".",".",".",".",".",".",".",".",".","."
"36005","Bronx County, NY","1.5","1.2",".",".",".",".",".",".",".",".",".",".",".","."
"36029","Erie County, NY","0.5","0.4",".",".",".",".",".",".",".",".",".",".",".","."
"36055","Monroe County, NY","0.6","0.4",".",".",".",".",".",".",".",".",".",".",".","."
"36061","New York County, NY","1.2","0.8",".",".",".",".",".",".",".",".",".",".",".","."
"36081","Queens County, NY","1.6","1.1",".",".",".",".",".",".",".",".",".",".",".","."
"36101","Steuben County, NY","0.2","0.3",".",".",".",".",".",".",".",".",".",".",".","."
"37119","Mecklenburg County, NC","1.6","1.4",".",".",".",".",".",".",".",".",".",".",".","."
"37183","Wake County, NC","1.2","1",".",".",".",".",".",".",".",".",".",".",".","."
"38015","Burleigh County, ND","1","0.5",".",".",".",".",".",".",".",".",".",".",".","."
"39013","Belmont County, OH","0.9","0.8",".",".",".",".",".",".",".",".",".",".",".","."
"39035","Cuyahoga County, OH","4.4","2.3",".",".",".",".",".",".",".",".",".",".",".","."
"39049","Franklin County, OH","1.2","0.8",".",".",".",".",".",".",".",".",".",".",".","."
"39061","Hamilton County, OH","1.6","1.4",".",".",".",".",".",".",".",".",".",".",".","."
"39067","Harrison County, OH","1","0.8",".",".",".",".",".",".",".",".",".",".",".","."
"39085","Lake County, OH","0.6","0.4",".",".",".",".",".",".",".",".",".",".",".","."
"39113","Montgomery County, OH","1.5","1.2",".",".",".",".",".",".",".",".",".",".",".","."
"39135","Preble County, OH","0.6","0.3",".",".",".",".",".",".",".",".",".",".",".","."
"39151","Stark County, OH","1","0.7",".",".",".",".",".",".",".",".",".",".",".","."
"40109","Oklahoma County, OK","1.4","1",".",".",".",".",".",".",".",".",".",".",".","."
"40143","Tulsa County, OK","1.1","0.8",".",".",".",".",".",".",".",".",".",".",".","."
"42003","Allegheny County, PA","3.7","1.7",".",".",".",".",".",".",".",".",".",".",".","."
"44007","Providence County, RI","1.7","1.1",".",".",".",".",".",".",".",".",".",".",".","."
"45079","Richland County, SC","0.7","0.6",".",".",".",".",".",".",".",".",".",".",".","."
"47009","Blount County, TN","0.2","0.2",".",".",".",".",".",".",".",".",".",".",".","."
"49035","Salt Lake County, UT","1.8","1.2",".",".",".",".",".",".",".",".",".",".",".","."
"49049","Utah County, UT","0.8","0.6",".",".",".",".",".",".",".",".",".",".",".","."
"49057","Weber County, UT","2","1.3",".",".",".",".",".",".",".",".",".",".",".","."
"56039","Teton County, WY","0.2","0.2",".",".",".",".",".",".",".",".",".",".",".","."
